Detect,Date,Time,Seconds,HDX,PITNumber,DetScan,EmplyScan,Dummy,Section
S,2021/1/13,10:56:10,00:00.7,HA,900_226001110060,0.5,0,NO,930
S,2021/1/13,10:56:13,00:00.2,HA,900_226000285767,0.5,0,YES,930
S,2021/1/13,10:56:23,00:00.5,HA,900_226000330713,0.5,0,NO,940
S,2021/1/13,10:56:25,00:00.7,HA,900_226000330713,0.5,0,NO,940
S,2021/1/13,10:56:36,00:02.0,HA,900_226001108761,0.5,0,NO,940
S,2021/1/13,10:56:39,00:01.4,HA,900_226001047699,0.5,0,NO,940
S,2021/1/13,10:56:40,00:00.0,HA,900_226001108761,0.5,0,NO,940
S,2021/1/13,10:56:58,00:00.9,HA,900_226001108739,0.6,0,NO,940
S,2021/1/13,10:57:08,00:00.3,HA,900_226000285746,0.6,0,YES,940
S,2021/1/13,10:57:09,00:00.5,HA,900_226000493436,0.6,0,NO,950
S,2021/1/13,10:57:12,00:00.3,HA,900_226000493436,0.6,0,NO,950
S,2021/1/13,10:57:13,00:00.0,HA,900_226001047444,0.6,0,NO,950
S,2021/1/13,10:57:19,00:02.7,HA,900_226001108751,0.7,0,NO,950
S,2021/1/13,10:57:45,00:00.2,HA,900_226000285779,0.5,0,YES,950
S,2021/1/13,10:59:00,00:00.4,HA,900_226000285776,0.5,0,YES,960
S,2021/1/13,10:59:36,00:00.6,HA,900_226001108802,0.5,0,NO,970
S,2021/1/13,10:59:42,00:00.3,HA,900_226000285789,0.6,0,YES,970
S,2021/1/13,10:59:45,00:00.9,HA,900_226001108758,0.6,0,NO,980
S,2021/1/13,11:00:46,00:00.2,HA,900_226000285747,0.5,0,YES,980
S,2021/1/13,11:00:54,00:00.3,HA,900_226001108811,0.5,0,NO,990
S,2021/1/13,11:01:04,00:00.0,HA,900_226001108869,0.5,0,NO,990
S,2021/1/13,11:01:27,00:00.5,HA,900_226000285724,0.5,0,YES,990
S,2021/1/13,11:01:39,00:00.4,HA,900_226001110098,0.5,0,NO,1000
S,2021/1/13,11:02:17,00:02.2,HA,900_226001108888,0.5,0,NO,1000
S,2021/1/13,11:02:21,00:00.2,HA,900_226001110092,0.6,0,NO,1000
S,2021/1/13,11:02:31,00:00.2,HA,900_226000285752,0.6,0,YES,1000
S,2021/1/13,11:03:09,00:00.0,HA,900_226000285711,0.5,0,YES,1010
S,2021/1/13,11:03:37,00:01.9,HA,900_226001108878,0.5,0,NO,1020
S,2021/1/13,11:03:41,00:00.4,HA,900_226000285788,0.5,0,YES,1020
S,2021/1/13,11:04:13,00:00.3,HA,900_226001108824,0.5,0,NO,1030
S,2021/1/13,11:04:54,00:00.3,HA,900_226000285767,0.5,0,YES,1030
S,2021/1/13,11:05:15,00:00.3,HA,900_226000285746,0.5,0,YES,1040
S,2021/1/13,11:05:21,00:00.2,HA,900_226001108803,0.5,0,NO,1050
S,2021/1/13,11:05:25,00:00.4,HA,900_226001108828,0.5,0,NO,1050
S,2021/1/13,11:05:27,00:01.3,HA,900_226001108828,0.5,0,NO,1050
S,2021/1/13,11:05:29,00:00.4,HA,900_226001047856,0.5,0,NO,1050
S,2021/1/13,11:05:49,00:00.4,HA,900_226000285779,0.5,0,YES,1050
S,2021/1/13,11:06:29,00:00.3,HA,900_226000285776,0.4,0,YES,1060
S,2021/1/13,11:06:39,00:00.2,HA,900_226001108819,0.4,0,NO,1070
S,2021/1/13,11:06:48,00:00.0,HA,900_226001047836,0.5,0,NO,1070
S,2021/1/13,11:06:52,00:00.1,HA,900_226001110762,0.5,0,NO,1070
S,2021/1/13,11:07:13,00:00.2,HA,900_226000285789,0.5,0,YES,1070
S,2021/1/13,11:07:22,00:00.7,HA,900_226000493431,0.5,0,NO,1080
S,2021/1/13,11:07:35,00:00.4,HA,900_226001108889,0.5,0,NO,1080
S,2021/1/13,11:07:47,00:00.3,HA,900_226001108889,0.5,0,NO,1080
S,2021/1/13,11:08:00,00:00.0,HA,900_226001108873,0.5,0,NO,1080
S,2021/1/13,11:08:05,00:00.2,HA,900_226000285747,0.5,0,YES,1080
S,2021/1/13,11:08:39,00:00.1,HA,900_226001047897,0.5,0,NO,1090
S,2021/1/13,11:08:50,00:00.2,HA,900_226000285724,0.5,0,YES,1090
S,2021/1/13,11:08:58,00:00.9,HA,900_226001108874,0.4,0,NO,1100
S,2021/1/13,11:09:18,00:00.3,HA,900_226001111154,0.5,0,NO,1100
S,2021/1/13,11:09:22,00:00.3,HA,900_226000285752,0.5,0,YES,1100
S,2021/1/13,11:09:51,00:00.4,HA,900_226000285711,0.5,0,YES,1110
S,2021/1/13,11:09:56,00:00.4,HA,900_226001108858,0.5,0,NO,1110
S,2021/1/13,11:10:03,00:02.7,HA,900_226001108852,0.5,0,NO,1120
S,2021/1/13,11:10:13,00:00.0,HA,900_226001108868,0.5,0,NO,1120
S,2021/1/13,11:10:18,00:02.6,HA,900_226001108852,0.6,0,NO,1120
S,2021/1/13,11:10:53,00:00.3,HA,900_226000285788,0.5,0,YES,1120
S,2021/1/13,11:11:48,00:00.7,HA,900_226001108848,0.6,0,NO,1130
S,2021/1/13,11:11:50,00:00.0,HA,900_226001108848,0.6,0,NO,1130
S,2021/1/13,11:11:52,00:00.3,HA,900_226000285767,0.5,0,YES,1130
S,2021/1/13,11:12:21,00:01.1,HA,900_226001108877,0.5,0,NO,1140
S,2021/1/13,11:12:45,00:02.0,HA,900_226001108890,0.5,0,NO,1140
S,2021/1/13,11:12:54,00:00.2,HA,900_226000285746,0.5,0,YES,1140
S,2021/1/13,11:13:28,00:00.0,HA,900_226000331289,0.4,0,NO,1150
S,2021/1/13,11:13:39,00:00.0,HA,900_226000285779,0.4,0,YES,1150
S,2021/1/13,11:13:49,00:00.5,HA,900_226001110653,0.5,0,NO,1160
S,2021/1/13,11:13:50,00:00.6,HA,900_226001573851,0.5,0,NO,1160
S,2021/1/13,11:13:51,00:01.1,HA,900_226001108854,0.5,0,NO,1160
S,2021/1/13,11:13:54,00:00.1,HA,900_226001670164,0.5,0,NO,1160
S,2021/1/13,11:14:05,00:02.9,HA,900_226000493603,0.5,0,NO,1160
S,2021/1/13,11:14:27,00:00.0,HA,900_226000285776,0.5,0,YES,1160
S,2021/1/13,11:14:28,00:01.9,HA,900_226000493414,0.5,0,NO,1170
S,2021/1/13,11:14:51,00:00.4,HA,900_226001108895,0.5,0,NO,1170
S,2021/1/13,11:15:08,00:00.5,HA,900_226001047877,0.5,0,NO,1170
S,2021/1/13,11:15:14,00:00.1,HA,900_226000285789,0.4,0,YES,1170
S,2021/1/13,11:15:17,00:00.5,HA,900_226000285789,0.5,0,YES,1170
S,2021/1/13,11:15:43,00:00.1,HA,900_226000285747,0.5,0,YES,1180
S,2021/1/13,11:16:18,00:00.2,HA,900_226000285724,0.4,0,YES,1190
S,2021/1/13,11:16:37,00:00.2,HA,900_226001108893,0.5,0,NO,1200
S,2021/1/13,11:17:07,00:00.5,HA,900_226000285752,0.5,0,YES,1200
S,2021/1/13,11:18:27,00:00.3,HA,900_226000493484,0.5,0,NO,1210
S,2021/1/13,11:18:35,00:00.7,HA,900_226000493484,0.5,0,NO,1210
S,2021/1/13,11:18:45,00:00.1,HA,900_226000285711,0.5,0,YES,1210
S,2021/1/13,11:19:29,00:00.7,HA,900_226001108820,0.5,0,NO,1220
S,2021/1/13,11:19:33,00:00.3,HA,900_226000285788,0.5,0,YES,1220
S,2021/1/13,11:19:51,00:00.5,HA,900_226001108805,0.6,0,NO,1230
S,2021/1/13,11:19:55,00:00.0,HA,900_226001108805,0.5,0,NO,1230
S,2021/1/13,11:20:08,00:00.2,HA,900_226000285767,0.5,0,YES,1230
S,2021/1/13,11:20:33,00:00.0,HA,900_226001108875,0.5,0,NO,1240
S,2021/1/13,11:20:52,00:00.0,HA,900_226000285746,0.6,0,YES,1240
S,2021/1/13,11:21:23,00:01.7,HA,900_226001108879,0.8,0,NO,1250
S,2021/1/13,11:21:52,00:00.3,HA,900_226001111450,0.5,0,NO,1250
S,2021/1/13,11:21:53,00:00.4,HA,900_226000493621,0.6,0,NO,1250
S,2021/1/13,11:21:59,00:02.1,HA,900_226001108821,0.6,0,NO,1250
S,2021/1/13,11:22:06,00:00.9,HA,900_226001108821,0.6,0,NO,1250
S,2021/1/13,11:22:09,00:00.6,HA,900_226001111425,0.5,0,NO,1250
S,2021/1/13,11:22:17,00:00.4,HA,900_226000285779,0.6,0,YES,1250
S,2021/1/13,11:22:45,00:01.2,HA,900_226001108862,0.5,0,NO,1260
S,2021/1/13,11:23:29,00:00.4,HA,900_226000285776,0.6,0,YES,1260
S,2021/1/13,11:23:48,00:00.2,HA,900_226000285789,0.5,0,YES,1270
S,2021/1/13,11:24:13,00:00.5,HA,900_226001109056,0.5,0,NO,1280
S,2021/1/13,11:24:17,00:01.3,HA,900_226001109056,0.5,0,NO,1280
S,2021/1/13,11:24:41,00:00.3,HA,900_226001108800,0.5,0,NO,1280
S,2021/1/13,11:24:48,00:00.2,HA,900_226000285747,0.5,0,YES,1280
S,2021/1/13,11:24:56,00:00.3,HA,900_226001108861,0.5,0,NO,1290
S,2021/1/13,11:24:58,00:00.1,HA,900_226001108861,0.5,0,NO,1290
S,2021/1/13,11:25:03,00:00.5,HA,900_226001108861,0.5,0,NO,1290
S,2021/1/13,11:25:06,00:02.1,HA,900_226001108861,0.6,0,NO,1290
S,2021/1/13,11:27:09,00:00.8,HA,900_226001111493,0.6,0,NO,1290
S,2021/1/13,11:27:53,00:00.2,HA,900_226000285724,0.5,0,YES,1290
S,2021/1/13,11:28:19,00:00.2,HA,900_226000285752,0.5,0,YES,1300
S,2021/1/13,11:29:00,00:00.1,HA,900_226001108886,0.5,0,NO,1310
S,2021/1/13,11:29:08,00:00.0,HA,900_226001111406,0.7,0,NO,1310
S,2021/1/13,11:29:08,00:00.3,HA,900_226001047401,0.6,0,NO,1310
S,2021/1/13,11:29:09,00:00.2,HA,900_226001111461,0.5,0,NO,1310
S,2021/1/13,11:29:12,00:00.4,HA,900_226001047488,0.5,0,NO,1310
S,2021/1/13,11:29:14,00:00.4,HA,900_226000493680,0.6,0,NO,1310
S,2021/1/13,11:29:18,00:01.9,HA,900_226000493418,0.6,0,NO,1310
S,2021/1/13,11:29:22,00:00.6,HA,900_226001110262,0.5,0,NO,1310
S,2021/1/13,11:29:24,00:00.1,HA,900_226000493418,0.6,0,NO,1310
S,2021/1/13,11:29:27,00:00.5,HA,900_226000493680,0.6,0,NO,1310
S,2021/1/13,11:29:28,00:00.5,HA,900_226001108774,0.6,0,NO,1310
S,2021/1/13,11:29:28,00:00.0,HA,900_226001108991,0.6,0,NO,1310
S,2021/1/13,11:29:30,00:00.9,HA,900_226000493680,0.5,0,NO,1310
S,2021/1/13,11:29:32,00:00.5,HA,900_226001047496,0.6,0,NO,1310
S,2021/1/13,11:29:33,00:00.2,HA,900_226001111471,0.6,0,NO,1310
S,2021/1/13,11:29:33,00:01.8,HA,900_226000493680,0.7,0,NO,1310
S,2021/1/13,11:29:38,00:00.0,HA,900_226000493418,0.6,0,NO,1310
S,2021/1/13,11:29:38,00:01.4,HA,900_226001108991,0.6,0,NO,1310
S,2021/1/13,11:29:41,00:00.2,HA,900_226001108853,0.7,0,NO,1310
S,2021/1/13,11:29:41,00:00.1,HA,900_226001108865,0.6,0,NO,1310
S,2021/1/13,11:29:42,00:01.0,HA,900_226001108774,0.6,0,NO,1310
S,2021/1/13,11:29:47,00:00.1,HA,900_226001111461,0.6,0,NO,1310
S,2021/1/13,11:29:50,00:00.1,HA,900_226001111198,0.7,0,NO,1310
S,2021/1/13,11:29:58,00:01.5,HA,900_226001111198,0.7,0,NO,1310
S,2021/1/13,11:30:05,00:00.4,HA,900_226000285711,0.7,0,YES,1310
S,2021/1/13,11:30:40,00:00.2,HA,900_226000285788,0.5,0,YES,1320
S,2021/1/13,11:31:00,00:00.1,HA,900_226001108835,0.5,0,NO,1330
S,2021/1/13,11:31:15,00:00.2,HA,900_226000285767,0.5,0,YES,1330
S,2021/1/13,11:31:54,00:00.3,HA,900_226000285746,0.5,0,YES,1340
S,2021/1/13,11:32:42,00:00.5,HA,900_226001108938,0.5,0,NO,1350
S,2021/1/13,11:32:43,00:01.1,HA,900_226001108911,0.5,0,NO,1350
S,2021/1/13,11:32:44,00:00.2,HA,900_226001108830,0.5,0,NO,1350
S,2021/1/13,11:33:01,00:00.0,HA,900_226001108872,0.5,0,NO,1350
S,2021/1/13,11:32:57,00:08.5,HA,900_226001108830,0.5,0,NO,1350
S,2021/1/13,11:33:15,00:00.1,HA,900_226000285779,0.5,0,YES,1350
S,2021/1/13,11:33:32,00:00.4,HA,900_226001108745,0.5,0,NO,1360
S,2021/1/13,11:33:38,00:00.1,HA,900_226001108745,0.5,0,NO,1360
S,2021/1/13,11:33:56,00:00.4,HA,900_226000285776,0.5,0,YES,1360
S,2021/1/13,11:34:26,00:00.4,HA,900_226001108963,0.5,0,NO,1370
S,2021/1/13,11:34:35,00:00.2,HA,900_226000285789,0.5,0,YES,1370
S,2021/1/13,11:34:49,00:00.6,HA,900_226001108986,0.4,0,NO,1380
S,2021/1/13,11:34:50,00:00.0,HA,900_226001108917,0.5,0,NO,1380
S,2021/1/13,11:34:51,00:00.8,HA,900_226001108986,0.5,0,NO,1380
S,2021/1/13,11:35:31,00:00.0,HA,900_226001108918,0.5,0,NO,1380
S,2021/1/13,11:35:32,00:00.0,HA,900_226001047416,0.5,0,NO,1380
S,2021/1/13,11:35:32,00:00.3,HA,900_226001110046,0.5,0,NO,1380
S,2021/1/13,11:35:32,00:00.0,HA,521_177124360126,0.5,0,NO,1380
S,2021/1/13,11:35:34,00:00.4,HA,900_226001108918,0.5,0,NO,1380
S,2021/1/13,11:35:35,00:00.6,HA,900_226001047416,0.5,0,NO,1380
S,2021/1/13,11:35:36,00:00.9,HA,900_226001108915,0.5,0,NO,1380
S,2021/1/13,11:35:37,00:02.0,HA,900_226001047416,0.5,0,NO,1380
S,2021/1/13,11:35:44,00:00.5,HA,900_226000285747,0.5,0,YES,1380
S,2021/1/13,11:35:53,00:01.6,HA,900_226001109113,0.6,0,NO,1390
S,2021/1/13,11:35:56,00:00.1,HA,900_226001108979,0.6,0,NO,1390
S,2021/1/13,11:36:00,00:03.9,HA,900_226001108961,0.5,0,NO,1390
S,2021/1/13,11:36:41,00:00.1,HA,900_226000285724,0.5,0,YES,1390
S,2021/1/13,11:37:28,00:00.2,HA,900_226000285752,0.5,0,YES,1400
S,2021/1/13,11:38:18,00:00.1,HA,900_226001047448,0.5,0,NO,1410
S,2021/1/13,11:38:21,00:01.4,HA,900_226001111462,0.5,0,NO,1410
S,2021/1/13,11:38:27,00:00.0,HA,900_226001108976,0.5,0,NO,1410
S,2021/1/13,11:38:36,00:00.0,HA,900_226001108976,0.8,0,NO,1410
S,2021/1/13,11:38:44,00:00.3,HA,900_226000285711,0.5,0,YES,1410
S,2021/1/13,11:39:12,00:00.1,HA,900_226000285788,0.5,0,YES,1420
S,2021/1/13,11:39:24,00:00.2,HA,900_226001108919,0.4,0,NO,1430
S,2021/1/13,11:39:27,00:00.9,HA,900_226001108919,0.4,0,NO,1430
S,2021/1/13,11:39:35,00:00.4,HA,900_226001108947,0.5,0,NO,1430
S,2021/1/13,11:39:38,00:01.2,HA,900_226001108947,0.5,0,NO,1430
S,2021/1/13,11:39:43,00:01.9,HA,900_226001108989,0.5,0,NO,1430
S,2021/1/13,11:39:57,00:00.1,HA,900_226000285767,0.4,0,YES,1430
S,2021/1/13,11:40:00,00:00.6,HA,900_226001108924,0.5,0,NO,1440
S,2021/1/13,11:40:32,00:02.8,HA,900_226001108994,0.5,0,NO,1440
S,2021/1/13,11:40:45,00:02.2,HA,900_226001108933,0.5,0,NO,1440
S,2021/1/13,11:40:56,00:00.3,HA,900_226001573791,0.4,0,NO,1440
S,2021/1/13,11:41:03,00:02.8,HA,900_226001108993,0.4,0,NO,1440
S,2021/1/13,11:41:07,00:00.0,HA,900_226000285746,0.5,0,YES,1440
S,2021/1/13,11:41:08,00:00.3,HA,900_226001108993,0.5,0,NO,1450
S,2021/1/13,11:41:25,00:00.2,HA,900_226000493202,0.5,0,NO,1450
S,2021/1/13,11:41:56,00:00.1,HA,900_226000285779,0.5,0,YES,1450
S,2021/1/13,11:41:58,00:00.1,HA,900_226000493250,0.4,0,NO,1460
S,2021/1/13,11:42:06,00:00.2,HA,900_226001108909,0.5,0,NO,1460
S,2021/1/13,11:42:06,00:01.1,HA,900_226001108977,0.4,0,NO,1460
S,2021/1/13,11:42:28,00:00.1,HA,900_226000285776,0.4,0,YES,1460
S,2021/1/13,11:43:19,00:00.2,HA,900_226000285789,0.4,0,YES,1470
S,2021/1/13,11:43:39,00:00.0,HA,900_226001108927,0.4,0,NO,1480
S,2021/1/13,11:43:40,00:00.6,HA,900_226001108927,0.5,0,NO,1480
S,2021/1/13,11:43:46,00:01.2,HA,900_226001670238,0.4,0,NO,1480
S,2021/1/13,11:44:05,00:00.2,HA,900_226000285747,0.4,0,YES,1480
S,2021/1/13,11:44:08,00:00.2,HA,900_226000331275,0.4,0,NO,1490
S,2021/1/13,11:44:19,00:00.2,HA,900_226000331235,0.4,0,NO,1490
S,2021/1/13,11:44:27,00:00.1,HA,900_226001108954,0.4,0,NO,1490
S,2021/1/13,11:44:27,00:00.0,HA,900_226001108966,0.4,0,NO,1490
S,2021/1/13,11:44:29,00:00.1,HA,900_226001108992,0.4,0,NO,1490
S,2021/1/13,11:44:29,00:00.0,HA,900_226001108966,0.4,0,NO,1490
S,2021/1/13,11:44:30,00:00.1,HA,900_226001108910,0.4,0,NO,1490
S,2021/1/13,11:44:35,00:00.5,HA,900_226001670128,0.4,0,NO,1490
S,2021/1/13,11:44:51,00:00.3,HA,900_226000285724,0.5,0,YES,1490
S,2021/1/13,11:45:07,00:00.9,HA,900_226001670240,0.5,0,NO,1500
S,2021/1/13,11:45:11,00:00.4,HA,900_226001108959,0.5,0,NO,1500
S,2021/1/13,11:45:12,00:00.8,HA,900_226001108983,0.5,0,NO,1500
S,2021/1/13,11:45:24,00:00.3,HA,900_226001108959,0.5,0,NO,1500
S,2021/1/13,11:45:33,00:00.2,HA,900_226000285752,0.5,0,YES,1500
S,2021/1/13,11:45:55,00:00.2,HA,900_226001108995,0.4,0,NO,1510
S,2021/1/13,11:46:08,00:00.9,HA,900_226001108983,0.5,0,NO,1510
S,2021/1/13,11:46:13,00:00.2,HA,900_226001108934,0.4,0,NO,1510
S,2021/1/13,11:46:33,00:00.2,HA,900_226000285711,0.4,0,YES,1510
S,2021/1/13,13:35:45,00:00.2,HA,900_226001108908,0.5,0,NO,1520
S,2021/1/13,13:35:46,00:00.1,HW,1024_123808058679,0.5,0,NO,1520
S,2021/1/13,13:35:46,00:00.0,HA,900_226001108922,0.5,0,NO,1520
S,2021/1/13,13:35:56,00:00.2,HA,900_226000285788,0.5,0,YES,1520
S,2021/1/13,13:36:32,00:00.2,HA,900_226000285767,0.5,0,YES,1530
S,2021/1/13,13:36:55,00:01.3,HA,900_226001111431,0.6,0,NO,1540
S,2021/1/13,13:37:00,00:01.7,HA,900_226000493225,0.6,0,NO,1540
S,2021/1/13,13:37:11,00:00.3,HW,0000_247616117361,0.5,0,NO,1540
S,2021/1/13,13:37:49,00:00.0,HR,1024_123808058371,0.5,0,NO,1540
S,2021/1/13,13:37:49,00:00.6,HA,900_226000493404,0.5,0,NO,1540
S,2021/1/13,13:38:09,00:00.5,HA,900_226000493670,0.5,0,NO,1540
S,2021/1/13,13:38:26,00:00.2,HA,900_226000285746,0.5,0,YES,1540
S,2021/1/13,13:38:54,00:00.0,HA,900_226001109023,0.5,0,NO,1550
S,2021/1/13,13:39:00,00:00.2,HA,900_226000285779,0.5,0,YES,1550
S,2021/1/13,13:39:24,00:00.5,HA,900_226001110484,0.5,0,NO,1560
S,2021/1/13,13:39:31,00:00.6,HA,900_226001109816,0.5,0,NO,1560
S,2021/1/13,13:39:42,00:00.3,HA,900_226001047734,0.5,0,NO,1560
S,2021/1/13,13:39:42,00:00.0,HW,0000_495232234594,0.5,0,NO,1560
S,2021/1/13,13:39:44,00:00.7,HA,900_226001047725,0.5,0,NO,1560
S,2021/1/13,13:39:46,00:00.0,HA,900_226001108975,0.5,0,NO,1560
S,2021/1/13,13:39:47,00:00.0,HA,900_226001047725,0.5,0,NO,1560
S,2021/1/13,13:40:02,00:00.0,HA,900_226001111482,0.5,0,NO,1560
S,2021/1/13,13:40:04,00:00.1,HA,900_226000285776,0.5,0,YES,1560
S,2021/1/13,13:40:08,00:00.0,HW,0000_495232234594,0.5,0,NO,1570
S,2021/1/13,13:40:08,00:00.3,HA,900_226001047734,0.5,0,NO,1570
S,2021/1/13,13:40:27,00:00.3,HW,0000_247616117823,0.5,0,NO,1570
S,2021/1/13,13:40:47,00:00.2,HA,900_226000285789,0.4,0,YES,1570
S,2021/1/13,13:41:03,00:00.3,HA,900_226001108996,0.4,0,NO,1580
S,2021/1/13,13:41:14,00:00.1,HA,900_226000285747,0.4,0,YES,1580
S,2021/1/13,13:41:52,00:00.0,HA,900_226000285724,0.5,0,YES,1590
S,2021/1/13,13:42:31,00:00.2,HA,900_226000285752,0.5,0,YES,1600
S,2021/1/13,13:43:21,00:00.1,HA,900_226000285711,0.5,0,YES,1610
S,2021/1/13,13:44:01,00:01.5,HA,900_226001108948,0.4,0,NO,1620
S,2021/1/13,13:44:06,00:00.6,HA,900_226001108968,0.4,0,NO,1620
S,2021/1/13,13:44:14,00:00.1,HA,900_226000285788,0.5,0,YES,1620
S,2021/1/13,13:44:26,00:00.0,HA,900_228000643015,0.4,0,NO,1630
S,2021/1/13,13:44:27,00:00.6,HA,900_226000493689,0.4,0,NO,1630
S,2021/1/13,13:44:30,00:00.5,HA,900_226001111214,0.4,0,NO,1630
S,2021/1/13,13:44:35,00:00.0,HA,900_226001109666,0.4,0,NO,1630
S,2021/1/13,13:44:55,00:00.5,HR,0000_495232233485,0.5,0,NO,1630
S,2021/1/13,13:44:54,00:04.3,HA,900_226000493213,0.5,0,NO,1630
S,2021/1/13,13:45:17,00:00.2,HA,900_226000285767,0.4,0,YES,1630
S,2021/1/13,13:45:42,00:00.0,HA,900_226001108905,0.5,0,NO,1640
S,2021/1/13,13:45:53,00:00.0,HW,0000_495232234717,0.5,0,NO,1640
S,2021/1/13,13:45:51,00:05.8,HA,900_226001108905,0.5,0,NO,1640
S,2021/1/13,13:46:19,00:00.2,HA,900_226000285746,0.5,0,YES,1640
S,2021/1/13,13:46:24,00:00.5,HA,900_226001108932,0.4,0,NO,1650
S,2021/1/13,13:46:35,00:00.1,HA,900_226001108965,0.4,0,NO,1650
S,2021/1/13,13:46:44,00:00.0,HA,900_226001047273,0.5,0,NO,1650
S,2021/1/13,13:46:46,00:00.1,HA,900_226001109412,0.5,0,NO,1650
S,2021/1/13,13:46:59,00:00.0,HA,900_226001108914,0.5,0,NO,1650
S,2021/1/13,13:46:59,00:00.6,HA,900_226001109024,0.5,0,NO,1650
S,2021/1/13,13:47:00,00:00.0,HW,0000_495232234717,0.5,0,NO,1650
S,2021/1/13,13:47:00,00:00.2,HA,900_226001108981,0.5,0,NO,1650
S,2021/1/13,13:47:02,00:00.0,HA,900_226001111401,0.5,0,NO,1650
S,2021/1/13,13:47:20,00:01.4,HA,900_226001108939,0.5,0,NO,1650
S,2021/1/13,13:47:22,00:00.2,HA,900_226001108939,0.6,0,NO,1650
S,2021/1/13,13:47:31,00:00.1,HA,900_226000285779,0.5,0,YES,1650
S,2021/1/13,13:48:16,00:00.1,HA,900_226000285776,0.5,0,YES,1660
S,2021/1/13,13:48:21,00:00.4,HA,900_226001108925,0.5,0,NO,1670
S,2021/1/13,13:48:25,00:01.7,HA,900_226001108988,0.4,0,NO,1670
S,2021/1/13,13:48:59,00:00.0,HA,900_226000285789,0.4,0,YES,1670
S,2021/1/13,13:49:33,00:00.3,HA,900_226000285747,0.5,0,YES,1680
S,2021/1/13,13:49:39,00:03.4,HA,900_226000331268,0.5,0,NO,1690
S,2021/1/13,13:50:40,00:00.2,HA,900_226000285724,0.5,0,YES,1690
S,2021/1/13,13:51:17,00:00.2,HA,900_226000285752,0.5,0,YES,1700
S,2021/1/13,13:51:57,00:01.5,HA,900_226001047723,0.5,0,NO,1710
S,2021/1/13,13:51:59,00:00.0,HA,900_226001109027,0.5,0,NO,1710
S,2021/1/13,13:52:02,00:00.0,HA,450_113000555590,0.5,0,NO,1710
S,2021/1/13,13:52:01,00:02.2,HA,900_226001111180,0.5,0,NO,1710
S,2021/1/13,13:52:10,00:01.4,HA,900_226000331277,0.5,0,NO,1710
S,2021/1/13,13:52:20,00:00.1,HA,900_226001109005,0.5,0,NO,1710
S,2021/1/13,13:52:20,00:00.0,HW,0000_495232234717,0.4,0,NO,1710
S,2021/1/13,13:52:33,00:00.1,HA,900_226000285711,0.4,0,YES,1710
S,2021/1/13,13:53:02,00:00.2,HA,900_226001109095,0.5,0,NO,1720
S,2021/1/13,13:53:07,00:00.2,HA,900_226000285788,0.5,0,YES,1720
S,2021/1/13,13:53:57,00:00.5,HA,900_226001111124,0.5,0,NO,1730
S,2021/1/13,13:54:02,00:00.0,HR,1024_123808058679,0.5,0,NO,1730
S,2021/1/13,13:54:02,00:00.3,HA,900_226001109088,0.5,0,NO,1730
S,2021/1/13,13:54:14,00:00.2,HA,900_226000285767,0.4,0,YES,1730
S,2021/1/13,13:55:12,00:00.3,HW,0000_247616117358,0.4,0,NO,1740
S,2021/1/13,13:55:30,00:00.1,HA,900_226000285746,0.4,0,YES,1740
S,2021/1/13,13:56:27,00:00.2,HA,900_226000285779,0.5,0,YES,1750
S,2021/1/13,13:57:23,00:00.2,HA,900_226000285776,0.4,0,YES,1760
S,2021/1/13,13:57:45,00:00.4,HA,900_226001109059,0.4,0,NO,1770
S,2021/1/13,13:58:01,00:00.2,HA,900_226000285789,0.4,0,YES,1770
S,2021/1/13,13:58:35,00:00.3,HA,900_226000285747,0.5,0,YES,1780
S,2021/1/13,13:59:12,00:00.0,HA,900_226000285724,0.5,0,YES,1790
S,2021/1/13,13:59:39,00:00.0,HA,900_226001109089,0.5,0,NO,1800
S,2021/1/13,14:00:04,00:00.1,HA,900_226001109089,0.4,0,NO,1800
S,2021/1/13,14:00:06,00:00.0,HA,900_226001109089,0.4,0,NO,1800
S,2021/1/13,14:00:12,00:00.1,HA,900_226000285752,0.4,0,YES,1800
S,2021/1/13,14:00:14,00:00.1,HA,900_226001109038,0.4,0,NO,1810
S,2021/1/13,14:00:18,00:00.1,HA,900_226001111108,0.4,0,NO,1810
S,2021/1/13,14:00:20,00:00.0,HA,900_226001109038,0.4,0,NO,1810
S,2021/1/13,14:00:31,00:00.0,HA,900_226001109080,0.5,0,NO,1810
S,2021/1/13,14:01:00,00:00.0,HW,2035_378012095949,0.4,0,NO,1810
S,2021/1/13,14:01:21,00:00.1,HA,900_226001109072,0.4,0,NO,1810
S,2021/1/13,14:01:23,00:01.5,HW,0000_247616117358,0.4,0,NO,1810
S,2021/1/13,14:01:30,00:00.1,HA,900_226000285711,0.4,0,YES,1810
S,2021/1/13,14:01:51,00:00.9,HW,0000_247616117358,0.4,0,NO,1820
S,2021/1/13,14:02:21,00:00.2,HA,900_226000285788,0.4,0,YES,1820
S,2021/1/13,14:02:31,00:02.1,HA,900_226001109014,0.5,0,NO,1830
S,2021/1/13,14:02:35,00:00.0,HR,1024_123808058679,0.5,0,NO,1830
S,2021/1/13,14:02:35,00:00.8,HA,900_226001109014,0.5,0,NO,1830
S,2021/1/13,14:02:39,00:01.1,HA,900_226000493323,0.5,0,NO,1830
S,2021/1/13,14:02:57,00:02.0,HA,900_226001109012,0.5,0,NO,1830
