Detect,Date,Time,Seconds,HDX,PITNumber,DetScan,EmplyScan,Dummy,Section
S,2020/10/15,10:21:19,00:00.7,HA,900_226001108735,0.7,0,NO,790
S,2020/10/15,10:22:00,00:00.0,HA,900_226000330778,0.7,0,NO,790
S,2020/10/15,10:22:02,00:00.7,HA,900_226001108799,0.6,0,NO,790
S,2020/10/15,10:22:09,00:00.0,HA,900_226000330778,0.7,0,NO,790
S,2020/10/15,10:22:10,00:00.0,HA,900_226000285629,0.8,0,NO,790
S,2020/10/15,10:22:09,00:03.7,HA,900_226001108768,0.7,0,NO,790
S,2020/10/15,10:22:15,00:00.5,HA,900_226001108768,0.8,0,NO,790
S,2020/10/15,10:22:15,00:01.1,HA,900_226001109885,0.7,0,NO,790
S,2020/10/15,10:22:22,00:00.7,HA,900_226000493156,0.8,0,NO,790
S,2020/10/15,10:22:31,00:00.3,HA,900_226001108777,0.8,0,NO,790
S,2020/10/15,10:22:31,00:00.4,HA,900_226001108796,0.7,0,NO,790
S,2020/10/15,10:22:36,00:01.6,HA,900_226001108799,0.6,0,NO,790
S,2020/10/15,10:22:39,00:00.0,HA,900_226000498835,0.6,0,NO,790
S,2020/10/15,10:22:39,00:00.0,HA,900_226001108777,0.6,0,NO,790
S,2020/10/15,10:22:39,00:00.3,HA,900_226001108796,0.6,0,NO,790
S,2020/10/15,10:22:47,00:00.5,HA,900_226000285724,0.6,0,YES,790
S,2020/10/15,10:23:19,00:00.3,HA,900_226001108791,0.6,0,NO,800
S,2020/10/15,10:23:25,00:00.1,HA,900_226001110026,0.7,0,NO,800
S,2020/10/15,10:23:25,00:00.3,HA,900_226000498835,0.6,0,NO,800
S,2020/10/15,10:23:33,00:00.5,HA,900_226000285752,0.6,0,YES,800
S,2020/10/15,10:29:00,00:00.0,HA,900_226001108690,0.7,0,NO,810
S,2020/10/15,10:29:11,00:00.6,HA,900_226000285711,0.6,0,YES,810
S,2020/10/15,10:29:49,00:00.5,HA,900_226001108719,0.6,0,NO,820
S,2020/10/15,10:29:52,00:00.4,HA,900_226000285788,0.6,0,YES,820
S,2020/10/15,10:29:58,00:00.3,HA,900_226001108762,0.6,0,NO,830
S,2020/10/15,10:30:00,00:00.1,HA,900_226001108762,0.6,0,NO,830
S,2020/10/15,10:30:05,00:00.3,HA,900_226001108708,0.7,0,NO,830
S,2020/10/15,10:30:06,00:00.4,HA,900_226001108762,0.7,0,NO,830
S,2020/10/15,10:30:31,00:00.3,HA,900_226001108720,0.6,0,NO,830
S,2020/10/15,10:30:31,00:03.9,HA,900_226001108755,0.6,0,NO,830
S,2020/10/15,10:30:43,00:01.4,HA,900_226001108720,0.6,0,NO,830
S,2020/10/15,10:30:47,00:00.4,HA,900_226000285767,0.6,0,YES,830
S,2020/10/15,10:31:00,00:00.6,HA,900_226001109183,0.7,0,NO,840
S,2020/10/15,10:31:46,00:00.5,HA,900_226000285746,0.6,0,YES,840
S,2020/10/15,10:32:46,00:00.0,HA,900_226001047044,0.7,0,NO,850
S,2020/10/15,10:32:45,00:01.6,HA,900_226001047851,0.7,0,NO,850
S,2020/10/15,10:32:51,00:02.1,HA,900_226001108779,0.8,0,NO,850
S,2020/10/15,10:33:02,00:01.3,HA,900_226001108651,0.7,0,NO,850
S,2020/10/15,10:33:13,00:00.6,HA,900_226000285779,0.7,0,YES,850
S,2020/10/15,10:33:23,00:01.2,HA,900_226000493993,0.7,0,NO,860
S,2020/10/15,10:33:26,00:00.0,HA,900_226000493477,0.8,0,NO,860
S,2020/10/15,10:33:29,00:00.6,HA,900_226000493993,0.7,0,NO,860
S,2020/10/15,10:33:34,00:01.7,HA,900_226001047044,0.6,0,NO,860
S,2020/10/15,10:33:39,00:02.1,HA,900_226000493982,0.6,0,NO,860
S,2020/10/15,10:33:52,00:02.8,HA,900_226001111106,0.7,0,NO,860
S,2020/10/15,10:33:58,00:00.3,HA,900_226000285776,0.7,0,YES,860
S,2020/10/15,10:34:04,00:00.0,HA,900_226000330763,0.6,0,NO,870
S,2020/10/15,10:34:06,00:00.8,HA,900_226001108794,0.6,0,NO,870
S,2020/10/15,10:34:59,00:01.4,HA,900_226001108744,0.7,0,NO,870
S,2020/10/15,10:35:01,00:00.3,HA,900_226001047845,0.7,0,NO,870
S,2020/10/15,10:35:04,00:00.1,HA,900_226001110455,0.7,0,NO,870
S,2020/10/15,10:35:17,00:01.0,HA,900_226001108776,0.6,0,NO,870
S,2020/10/15,10:35:30,00:00.4,HA,900_226000285789,0.7,0,YES,870
S,2020/10/15,10:35:56,00:00.5,HA,900_226001108731,0.6,0,NO,880
S,2020/10/15,10:36:04,00:00.2,HA,900_226001110022,0.7,0,NO,880
S,2020/10/15,10:36:07,00:01.7,HA,900_226001108751,0.7,0,NO,880
S,2020/10/15,10:36:50,00:00.3,HA,900_226000285747,0.6,0,YES,880
S,2020/10/15,10:37:05,00:00.1,HA,900_226001108741,0.5,0,NO,890
S,2020/10/15,10:37:13,00:00.1,HA,900_226001108714,0.6,0,NO,890
S,2020/10/15,10:37:14,00:00.0,HA,900_226001110017,0.6,0,NO,890
S,2020/10/15,10:37:14,00:01.6,HA,900_226001108740,0.6,0,NO,890
S,2020/10/15,10:37:27,00:00.6,HA,900_226001110017,0.6,0,NO,890
S,2020/10/15,10:37:32,00:00.0,HA,900_226001108716,0.6,0,NO,890
S,2020/10/15,10:37:55,00:01.3,HA,900_226000493443,0.6,0,NO,890
S,2020/10/15,10:38:03,00:01.3,HA,900_226001108773,0.6,0,NO,890
S,2020/10/15,10:38:10,00:00.4,HA,900_226000285724,0.7,0,YES,890
S,2020/10/15,10:38:15,00:01.5,HA,900_226000493719,0.7,0,NO,900
S,2020/10/15,10:38:57,00:00.0,HA,900_226001108743,0.6,0,NO,900
S,2020/10/15,10:38:59,00:00.3,HA,900_226000285752,0.6,0,YES,900
S,2020/10/15,10:39:11,00:00.2,HA,900_226001047714,0.6,0,NO,910
S,2020/10/15,10:39:12,00:02.8,HA,900_226001047829,0.6,0,NO,910
S,2020/10/15,10:39:46,00:00.3,HA,900_226000285711,0.6,0,YES,910
S,2020/10/15,10:40:06,00:00.0,HA,900_226001108753,0.6,0,NO,920
S,2020/10/15,10:40:28,00:02.1,HA,900_226001108793,0.6,0,NO,920
S,2020/10/15,10:41:03,00:00.3,HA,900_226000285788,0.6,0,YES,920
S,2020/10/15,10:41:48,00:00.1,HA,900_226001110060,0.7,0,NO,930
S,2020/10/15,10:42:03,00:00.2,HA,900_226000285767,0.7,0,YES,930
S,2020/10/15,10:42:10,00:00.4,HA,900_226000330738,0.6,0,NO,940
S,2020/10/15,10:42:21,00:00.5,HA,900_226000330713,0.7,0,NO,940
S,2020/10/15,10:42:31,00:00.3,HA,900_226001108765,0.7,0,NO,940
S,2020/10/15,10:42:40,00:01.5,HA,900_226001047699,0.8,0,NO,940
S,2020/10/15,10:42:42,00:00.5,HA,900_226001108795,0.8,0,NO,940
S,2020/10/15,10:43:05,00:00.4,HA,900_226000285746,0.7,0,YES,940
S,2020/10/15,10:43:18,00:01.1,HA,900_226001110413,0.7,0,NO,950
S,2020/10/15,10:43:22,00:02.4,HA,900_226001110413,0.7,0,NO,950
S,2020/10/15,10:43:43,00:00.1,HA,900_226000285779,0.6,0,YES,950
S,2020/10/15,10:44:42,00:00.4,HA,900_226000285776,0.5,0,YES,960
S,2020/10/15,10:44:50,00:00.1,HA,900_226001108797,0.6,0,NO,970
S,2020/10/15,10:45:10,00:01.3,HA,900_226001108775,0.6,0,NO,970
S,2020/10/15,10:45:30,00:01.0,HA,900_226001108739,0.6,0,NO,970
S,2020/10/15,10:45:32,00:01.4,HA,900_226001110019,0.7,0,NO,970
S,2020/10/15,10:45:39,00:00.2,HA,900_226000285789,0.7,0,YES,970
S,2020/10/15,10:46:32,00:00.3,HA,900_226000493424,0.6,0,NO,980
S,2020/10/15,10:46:48,00:00.6,HA,900_226000285747,0.7,0,YES,980
S,2020/10/15,10:46:50,00:00.9,HA,900_226001108811,0.7,0,NO,990
S,2020/10/15,10:47:00,00:00.6,HA,900_226001108869,0.7,0,NO,990
S,2020/10/15,10:47:33,00:00.3,HA,900_226000285724,0.6,0,YES,990
S,2020/10/15,10:47:58,00:00.8,HA,900_226001108705,0.6,0,NO,1000
S,2020/10/15,10:48:15,00:00.0,HA,900_226001108867,0.6,0,NO,1000
S,2020/10/15,10:48:16,00:04.7,HA,900_226001108867,0.8,0,NO,1000
S,2020/10/15,10:48:42,00:00.6,HA,900_226000285752,0.6,0,YES,1000
S,2020/10/15,10:49:12,00:00.4,HA,900_226000285711,0.6,0,YES,1010
S,2020/10/15,10:49:15,00:00.1,HA,900_226001108878,0.6,0,NO,1020
S,2020/10/15,10:49:33,00:00.0,HA,900_226001108878,0.7,0,NO,1020
S,2020/10/15,10:49:44,00:00.0,HA,900_226000285788,0.6,0,YES,1020
S,2020/10/15,10:49:58,00:00.6,HA,900_226000285788,0.6,0,YES,1020
S,2020/10/15,10:51:16,00:00.6,HA,900_226000285767,0.6,0,YES,1030
S,2020/10/15,10:51:20,00:00.1,HA,900_226001108824,0.6,0,NO,1040
S,2020/10/15,10:51:20,00:00.2,HA,900_226001108888,0.6,0,NO,1040
S,2020/10/15,10:51:39,00:00.0,HA,900_226001108771,0.6,0,NO,1040
S,2020/10/15,10:51:57,00:00.7,HA,900_226000285746,0.7,0,YES,1040
S,2020/10/15,10:52:08,00:02.8,HA,900_226001110582,0.7,0,NO,1050
S,2020/10/15,10:52:30,00:00.4,HA,900_226000285779,0.6,0,YES,1050
S,2020/10/15,10:53:08,00:00.6,HA,900_226000285776,0.6,0,YES,1060
S,2020/10/15,10:53:20,00:00.6,HA,900_226000493425,0.6,0,NO,1070
S,2020/10/15,10:53:27,00:00.2,HA,900_226001108819,0.6,0,NO,1070
S,2020/10/15,10:53:56,00:00.3,HA,900_226000285789,0.7,0,YES,1070
S,2020/10/15,10:54:07,00:01.0,HA,900_226001110762,0.6,0,NO,1080
S,2020/10/15,10:54:08,00:00.2,HA,900_226000493431,0.6,0,NO,1080
S,2020/10/15,10:54:34,00:03.4,HA,900_226001108870,0.7,0,NO,1080
S,2020/10/15,10:54:47,00:01.2,HA,900_226001110089,0.6,0,NO,1080
S,2020/10/15,10:54:51,00:00.7,HA,900_226001108823,0.7,0,NO,1080
S,2020/10/15,10:54:52,00:00.2,HA,900_226001111465,0.6,0,NO,1080
S,2020/10/15,10:54:56,00:01.4,HA,900_226001110089,0.6,0,NO,1080
S,2020/10/15,10:55:15,00:00.9,HA,900_226000285747,0.6,0,YES,1080
S,2020/10/15,10:55:34,00:00.0,HW,1910_450356526750,0.6,0,NO,1090
S,2020/10/15,10:56:04,00:00.4,HA,900_226000285724,0.6,0,YES,1090
S,2020/10/15,10:56:13,00:00.0,HA,900_226001108885,0.6,0,NO,1100
S,2020/10/15,10:56:31,00:00.1,HA,900_226001111478,0.6,0,NO,1100
S,2020/10/15,10:56:32,00:00.2,HA,900_226000285752,0.6,0,YES,1100
S,2020/10/15,10:56:32,00:00.1,HA,900_226001047655,0.6,0,NO,1110
S,2020/10/15,10:57:04,00:00.2,HA,900_226000285711,0.6,0,YES,1110
S,2020/10/15,10:57:18,00:00.7,HA,900_226001108882,0.6,0,NO,1120
S,2020/10/15,10:57:24,00:00.1,HA,900_226001108808,0.6,0,NO,1120
S,2020/10/15,10:57:26,00:02.1,HA,900_226001108882,0.6,0,NO,1120
S,2020/10/15,10:57:55,00:00.4,HA,900_226000285788,0.6,0,YES,1120
S,2020/10/15,10:58:57,00:00.4,HA,900_226000285767,0.6,0,YES,1130
S,2020/10/15,10:59:04,00:00.2,HA,900_226001108877,0.6,0,NO,1140
S,2020/10/15,10:59:32,00:04.3,HA,900_226001108848,0.6,0,NO,1140
S,2020/10/15,10:59:57,00:01.2,HA,900_226000493419,0.7,0,NO,1140
S,2020/10/15,11:00:01,00:00.2,HA,900_226001111204,0.7,0,NO,1140
S,2020/10/15,11:00:11,00:00.5,HA,900_226000285746,0.6,0,YES,1140
S,2020/10/15,11:00:44,00:00.3,HA,900_226000285779,0.6,0,YES,1150
S,2020/10/15,11:00:51,00:01.1,HA,900_226001573851,0.6,0,NO,1150
S,2020/10/15,11:00:56,00:01.9,HA,900_226001573851,0.7,0,NO,1150
S,2020/10/15,11:01:14,00:01.2,HA,900_226001108843,0.6,0,NO,1150
S,2020/10/15,11:01:14,00:01.5,HA,900_226001108839,0.6,0,NO,1150
S,2020/10/15,11:01:25,00:01.8,HA,900_226001108813,0.6,0,NO,1150
S,2020/10/15,11:01:40,00:00.4,HA,900_226000285776,0.6,0,YES,1160
S,2020/10/15,11:01:42,00:03.4,HA,900_226000493414,0.7,0,NO,1170
S,2020/10/15,11:01:57,00:01.8,HA,900_226000493414,0.8,0,NO,1170
S,2020/10/15,11:03:38,00:00.0,HA,900_226001108826,0.7,0,NO,1170
S,2020/10/15,11:03:40,00:00.1,HA,900_226001111479,0.7,0,NO,1170
S,2020/10/15,11:03:42,00:00.2,HA,900_226001111479,0.6,0,NO,1170
S,2020/10/15,11:04:07,00:00.3,HA,900_226000285789,0.8,0,YES,1170
S,2020/10/15,11:04:41,00:00.1,HA,900_226000285747,0.6,0,YES,1180
S,2020/10/15,11:04:58,00:00.3,HA,900_226001110653,0.7,0,NO,1190
S,2020/10/15,11:05:29,00:00.4,HA,900_226000285724,0.6,0,YES,1190
S,2020/10/15,11:05:58,00:05.4,HA,900_226001108822,0.8,0,NO,1200
S,2020/10/15,11:06:41,00:00.0,HA,900_226001108805,0.6,0,NO,1200
S,2020/10/15,11:06:41,00:00.1,HA,900_226001670164,0.7,0,NO,1200
S,2020/10/15,11:06:51,00:00.1,HA,900_226001108842,0.6,0,NO,1200
S,2020/10/15,11:06:52,00:00.5,HA,900_226000285752,0.6,0,YES,1200
S,2020/10/15,11:07:05,00:01.5,HA,900_226000493484,0.6,0,NO,1210
S,2020/10/15,11:07:21,00:00.3,HA,900_226000285711,0.6,0,YES,1210
S,2020/10/15,11:07:27,00:00.4,HA,900_226001108897,0.6,0,NO,1220
S,2020/10/15,11:07:27,00:01.5,HA,900_226001108880,0.6,0,NO,1220
S,2020/10/15,11:07:29,00:00.0,HA,900_226001108897,0.6,0,NO,1220
S,2020/10/15,11:08:10,00:00.6,HA,900_226001108854,0.7,0,NO,1220
S,2020/10/15,11:08:13,00:00.2,HA,900_226000285788,0.8,0,YES,1220
S,2020/10/15,11:08:31,00:00.1,HA,900_226001109370,0.7,0,NO,1230
S,2020/10/15,11:08:40,00:01.6,HA,900_226001109370,0.6,0,NO,1230
S,2020/10/15,11:08:57,00:00.5,HA,900_226000285767,0.6,0,YES,1230
S,2020/10/15,11:11:08,00:00.7,HA,900_226001108875,0.7,0,NO,1240
S,2020/10/15,11:11:15,00:00.4,HA,900_226000285746,0.7,0,YES,1240
S,2020/10/15,11:11:50,00:02.0,HA,900_226001108821,0.7,0,NO,1250
S,2020/10/15,11:12:22,00:00.3,HA,900_226000285779,0.6,0,YES,1250
S,2020/10/15,11:12:48,00:00.2,HA,900_226000493621,0.7,0,NO,1260
S,2020/10/15,11:12:51,00:00.4,HA,900_226001111469,0.7,0,NO,1260
S,2020/10/15,11:12:55,00:00.1,HA,900_226001111469,0.6,0,NO,1260
S,2020/10/15,11:13:13,00:00.3,HA,900_226000285776,0.7,0,YES,1260
S,2020/10/15,11:13:36,00:00.3,HA,900_226000285789,0.6,0,YES,1270
S,2020/10/15,11:13:38,00:00.1,HA,900_226000493439,0.6,0,NO,1280
S,2020/10/15,11:13:40,00:00.1,HA,900_226000493439,0.6,0,NO,1280
S,2020/10/15,11:14:31,00:00.5,HA,900_226000285747,0.6,0,YES,1280
S,2020/10/15,11:14:45,00:00.2,HA,900_226001111493,0.7,0,NO,1290
S,2020/10/15,11:14:45,00:01.5,HA,900_226001108810,0.8,0,NO,1290
S,2020/10/15,11:14:57,00:00.0,HA,900_226001111493,0.8,0,NO,1290
S,2020/10/15,11:15:22,00:00.9,HA,900_226001047772,0.7,0,NO,1290
S,2020/10/15,11:15:35,00:01.4,HA,900_226001047772,0.8,0,NO,1290
S,2020/10/15,11:15:42,00:00.0,HA,900_226001047772,0.8,0,NO,1290
S,2020/10/15,11:16:10,00:00.4,HA,900_226001110262,0.6,0,NO,1290
S,2020/10/15,11:16:52,00:02.3,HA,900_226000285993,0.6,0,NO,1290
S,2020/10/15,11:17:04,00:00.1,HA,900_226000285724,0.6,0,YES,1290
S,2020/10/15,11:17:26,00:00.5,HA,900_226000285752,0.6,0,YES,1300
S,2020/10/15,11:17:26,00:02.6,HA,900_226001108886,0.6,0,NO,1310
S,2020/10/15,11:18:26,00:02.4,HA,900_226000493418,0.8,0,NO,1310
S,2020/10/15,11:18:41,00:01.8,HA,900_226001047488,0.7,0,NO,1310
S,2020/10/15,11:18:42,00:01.3,HA,900_226001111461,0.7,0,NO,1310
S,2020/10/15,11:18:46,00:00.1,HA,900_226000493680,0.7,0,NO,1310
S,2020/10/15,11:18:50,00:00.7,HA,900_226001047214,0.7,0,NO,1310
S,2020/10/15,11:18:51,00:00.4,HA,900_226000493680,0.7,0,NO,1310
S,2020/10/15,11:18:52,00:02.1,HA,900_226001111471,0.7,0,NO,1310
S,2020/10/15,11:18:54,00:03.3,HA,900_226000493680,0.7,0,NO,1310
S,2020/10/15,11:18:59,00:04.1,HA,900_226000493418,0.8,0,NO,1310
S,2020/10/15,11:19:09,00:00.0,HA,900_226001111461,0.7,0,NO,1310
S,2020/10/15,11:19:10,00:00.2,HA,900_226001047488,0.8,0,NO,1310
S,2020/10/15,11:19:17,00:00.2,HA,900_226001108865,0.8,0,NO,1310
S,2020/10/15,11:19:40,00:00.5,HA,900_226000285711,0.8,0,YES,1310
S,2020/10/15,11:19:49,00:01.6,HA,900_226001108831,0.7,0,NO,1320
S,2020/10/15,11:20:15,00:00.3,HA,900_226000285788,0.7,0,YES,1320
S,2020/10/15,11:20:22,00:00.0,HA,900_226001111403,0.6,0,NO,1330
S,2020/10/15,11:20:24,00:00.0,HA,900_226001111403,0.6,0,NO,1330
S,2020/10/15,11:20:41,00:00.3,HA,900_226000285767,0.6,0,YES,1330
S,2020/10/15,11:21:15,00:00.0,HA,900_226000285746,0.6,0,YES,1340
S,2020/10/15,11:22:07,00:00.7,HA,900_226001108859,0.6,0,NO,1350
S,2020/10/15,11:22:09,00:02.4,HA,900_226001108915,0.7,0,NO,1350
S,2020/10/15,11:22:20,00:01.0,HA,900_226001111407,0.6,0,NO,1350
S,2020/10/15,11:22:25,00:00.4,HA,900_226000285779,0.6,0,YES,1350
S,2020/10/15,11:22:58,00:00.3,HA,900_226001108809,0.7,0,NO,1360
S,2020/10/15,11:23:23,00:00.3,HA,900_226000285776,0.6,0,YES,1360
S,2020/10/15,11:23:58,00:00.3,HA,900_226000285789,0.7,0,YES,1370
S,2020/10/15,11:24:16,00:00.5,HA,900_226001108946,0.6,0,NO,1380
S,2020/10/15,11:24:17,00:00.1,HA,900_226001109254,0.6,0,NO,1380
S,2020/10/15,11:24:17,00:00.3,HA,900_226001108986,0.6,0,NO,1380
S,2020/10/15,11:24:59,00:00.4,HA,900_226000285747,0.6,0,YES,1380
S,2020/10/15,11:25:03,00:00.1,HA,900_226001108987,0.7,0,NO,1390
S,2020/10/15,11:25:03,00:03.2,HA,900_226001108967,0.8,0,NO,1390
S,2020/10/15,11:25:06,00:01.6,HA,900_226001108987,0.8,0,NO,1390
S,2020/10/15,11:25:30,00:02.7,HA,900_226001111431,0.7,0,NO,1390
S,2020/10/15,11:25:40,00:00.1,HA,900_226001047416,0.6,0,NO,1390
S,2020/10/15,11:25:42,00:00.3,HA,900_226001108918,0.6,0,NO,1390
S,2020/10/15,11:25:53,00:00.4,HA,900_226000285724,0.6,0,YES,1390
S,2020/10/15,11:26:58,00:00.4,HA,900_226000285752,0.6,0,YES,1400
S,2020/10/15,11:27:19,00:00.2,HA,900_226001047401,0.6,0,NO,1410
S,2020/10/15,11:27:25,00:00.4,HA,900_226001108952,0.6,0,NO,1410
S,2020/10/15,11:27:26,00:00.8,HA,900_226001047441,0.6,0,NO,1410
S,2020/10/15,11:27:27,00:03.6,HA,900_226001047386,0.7,0,NO,1410
S,2020/10/15,11:27:45,00:00.1,HA,900_226001108945,0.6,0,NO,1410
S,2020/10/15,11:27:46,00:00.7,HA,900_226001047386,0.7,0,NO,1410
S,2020/10/15,11:27:57,00:00.3,HA,900_226000285711,0.6,0,YES,1410
S,2020/10/15,11:28:25,00:00.6,HA,900_226001047441,0.6,0,NO,1420
S,2020/10/15,11:28:33,00:00.6,HA,900_226001047441,0.6,0,NO,1420
S,2020/10/15,11:28:43,00:00.5,HA,900_226000285788,0.6,0,YES,1420
S,2020/10/15,11:28:51,00:00.0,HA,900_226001108919,0.6,0,NO,1430
S,2020/10/15,11:29:10,00:00.3,HA,900_226001108919,0.7,0,NO,1430
S,2020/10/15,11:30:00,00:00.3,HA,900_226000285767,0.6,0,YES,1430
S,2020/10/15,11:30:19,00:00.0,HA,900_226000493264,0.6,0,NO,1440
S,2020/10/15,11:30:24,00:00.1,HA,900_226001108924,0.6,0,NO,1440
S,2020/10/15,11:30:27,00:00.2,HA,900_226001108947,0.6,0,NO,1440
S,2020/10/15,11:30:43,00:00.7,HA,900_226001108926,0.7,0,NO,1440
S,2020/10/15,11:31:40,00:00.3,HA,900_226000285746,0.7,0,YES,1440
S,2020/10/15,11:31:57,00:01.0,HA,900_226001108993,0.7,0,NO,1450
S,2020/10/15,11:32:02,00:00.5,HA,900_226001108993,0.8,0,NO,1450
S,2020/10/15,11:32:34,00:00.0,HA,900_226000285779,0.6,0,YES,1450
S,2020/10/15,11:33:16,00:00.4,HA,900_226000285776,0.6,0,YES,1460
S,2020/10/15,11:33:34,00:00.0,HA,900_226001109190,0.6,0,NO,1470
S,2020/10/15,11:33:40,00:01.4,HA,900_226001108909,0.5,0,NO,1470
S,2020/10/15,11:33:58,00:00.6,HA,900_226000285789,0.6,0,YES,1470
S,2020/10/15,11:34:43,00:00.3,HA,900_226000331235,0.6,0,NO,1480
S,2020/10/15,11:34:47,00:00.3,HA,900_226000285747,0.6,0,YES,1480
S,2020/10/15,11:34:50,00:00.3,HA,900_226000493426,0.6,0,NO,1490
S,2020/10/15,11:34:55,00:01.0,HA,900_226000493426,0.6,0,NO,1490
S,2020/10/15,11:35:09,00:00.0,HA,900_226001108991,0.6,0,NO,1490
S,2020/10/15,11:35:19,00:01.2,HA,900_226001108954,0.6,0,NO,1490
S,2020/10/15,11:35:36,00:00.0,HA,900_226001108997,0.6,0,NO,1490
S,2020/10/15,11:35:43,00:00.5,HA,900_226000285724,0.6,0,YES,1490
S,2020/10/15,11:36:06,00:00.5,HA,900_226001108984,0.6,0,NO,1500
S,2020/10/15,11:36:13,00:00.1,HA,900_226001108961,0.6,0,NO,1500
S,2020/10/15,11:36:22,00:00.4,HA,900_226000285752,0.6,0,YES,1500
S,2020/10/15,11:36:36,00:00.2,HA,900_226001108995,0.6,0,NO,1510
S,2020/10/15,11:36:35,00:01.1,HA,900_226001108953,0.6,0,NO,1510
S,2020/10/15,11:36:57,00:00.6,HA,900_226001108934,0.8,0,NO,1510
S,2020/10/15,11:37:20,00:00.5,HA,900_226000285711,0.6,0,YES,1510
S,2020/10/15,13:41:24,00:00.4,HA,900_226001108962,0.9,0,NO,1520
S,2020/10/15,13:41:26,00:00.3,HA,900_226001108962,0.8,0,NO,1520
S,2020/10/15,13:41:31,00:00.5,HA,900_226000285788,1,0,YES,1520
S,2020/10/15,13:41:58,00:00.0,HW,0000_247616117358,0.9,0,NO,1530
S,2020/10/15,13:42:10,00:00.5,HA,900_226000285767,0.7,0,YES,1530
S,2020/10/15,13:42:22,00:00.6,HA,900_226001111375,0.7,0,NO,1540
S,2020/10/15,13:42:47,00:00.1,HW,0000_247616116743,0.7,0,NO,1540
S,2020/10/15,13:43:02,00:00.7,HA,900_226001047700,0.8,0,NO,1540
S,2020/10/15,13:43:26,00:01.4,HW,0000_247616116742,0.9,0,NO,1540
S,2020/10/15,13:43:33,00:00.0,HW,0000_247616116742,0.8,0,NO,1540
S,2020/10/15,13:43:40,00:01.4,HW,0000_247616117358,0.8,0,NO,1540
S,2020/10/15,13:43:55,00:00.6,HA,900_226000285746,0.7,0,YES,1540
S,2020/10/15,13:43:58,00:00.3,HA,900_226001108998,0.7,0,NO,1550
S,2020/10/15,13:44:16,00:00.3,HA,900_226000285779,0.6,0,YES,1550
S,2020/10/15,13:44:41,00:00.0,HA,450_113000555242,0.6,0,NO,1560
S,2020/10/15,13:44:40,00:00.8,HA,900_226001110484,0.6,0,NO,1560
S,2020/10/15,13:44:41,00:00.9,HA,900_226001108975,0.6,0,NO,1560
S,2020/10/15,13:44:46,00:00.1,HA,900_226001047796,0.6,0,NO,1560
S,2020/10/15,13:44:49,00:00.1,HA,900_226001110484,0.6,0,NO,1560
S,2020/10/15,13:44:51,00:00.1,HA,900_226001110484,0.6,0,NO,1560
S,2020/10/15,13:44:54,00:00.3,HA,900_226001047796,0.6,0,NO,1560
S,2020/10/15,13:44:56,00:00.2,HA,900_226001047796,0.6,0,NO,1560
S,2020/10/15,13:45:05,00:00.9,HA,900_226001108904,0.7,0,NO,1560
S,2020/10/15,13:45:10,00:00.4,HA,900_226000285776,0.6,0,YES,1560
S,2020/10/15,13:45:14,00:00.0,HA,900_226000330953,0.6,0,NO,1570
S,2020/10/15,13:45:15,00:00.0,HA,900_226001108951,0.6,0,NO,1570
S,2020/10/15,13:45:15,00:00.0,HA,900_226001109023,0.6,0,NO,1570
S,2020/10/15,13:45:34,00:00.8,HA,900_226001047752,0.6,0,NO,1570
S,2020/10/15,13:45:48,00:00.2,HA,900_226000285789,0.6,0,YES,1570
S,2020/10/15,13:46:12,00:00.6,HA,900_226001111483,0.6,0,NO,1580
S,2020/10/15,13:46:18,00:00.3,HA,900_226001109030,0.6,0,NO,1580
S,2020/10/15,13:46:22,00:00.5,HA,900_226001109030,0.6,0,NO,1580
S,2020/10/15,13:46:44,00:00.4,HA,900_226000285747,0.7,0,YES,1580
S,2020/10/15,13:47:26,00:00.2,HA,900_226000285724,0.6,0,YES,1590
S,2020/10/15,13:47:48,00:00.3,HA,900_226000285752,0.6,0,YES,1600
S,2020/10/15,13:47:55,00:00.3,HA,900_226000285711,0.6,0,YES,1610
S,2020/10/15,13:48:08,00:00.0,HA,900_226001108903,0.6,0,NO,1620
S,2020/10/15,13:48:17,00:00.4,HW,0000_247616116535,0.6,0,NO,1620
S,2020/10/15,13:48:42,00:00.0,HA,450_113000554475,0.6,0,NO,1620
S,2020/10/15,13:48:42,00:01.1,HA,900_226001108950,0.6,0,NO,1620
S,2020/10/15,13:49:06,00:00.2,HA,900_226000285788,0.6,0,YES,1620
S,2020/10/15,13:49:09,00:00.2,HA,900_226000493689,0.6,0,NO,1630
S,2020/10/15,13:49:16,00:00.8,HA,900_226000493213,0.6,0,NO,1630
S,2020/10/15,13:49:22,00:01.2,HA,900_226000493213,0.6,0,NO,1630
S,2020/10/15,13:49:46,00:00.2,HA,900_226001109412,0.6,0,NO,1630
S,2020/10/15,13:49:56,00:00.3,HA,900_226000285767,0.6,0,YES,1630
S,2020/10/15,13:50:40,00:00.9,HA,900_226001108939,0.9,0,NO,1640
S,2020/10/15,13:50:45,00:00.4,HA,900_226001108939,1.1,0,NO,1640
S,2020/10/15,13:50:50,00:00.2,HA,900_226001110824,0.9,0,NO,1640
S,2020/10/15,13:50:56,00:00.1,HA,900_226000285746,0.6,0,YES,1640
S,2020/10/15,13:51:17,00:00.0,HA,900_226001111418,0.6,0,NO,1650
S,2020/10/15,13:51:24,00:00.5,HA,900_226001109020,0.7,0,NO,1650
