Date,Section,Spp,recap,recapinsurvey,FL,BM,maturation,smolting,tagloss,handlingmortality,notes,removed,PITNumber
4/6/2021,2680,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2680,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2680,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2680,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2680,masusalmon,YES,NO,91,8,NO,NO,NO,NO,NA,NO,900_226001109369
4/6/2021,2680,masusalmon,YES,NO,116,16,NO,NO,NO,NO,NA,NO,900_226001047571
4/6/2021,2680,masusalmon,YES,NO,97,9.5,NO,NO,NO,NO,NA,NO,900_226001109310
4/6/2021,2680,masusalmon,YES,NO,108,13.5,NO,NO,NO,NO,NA,NO,900_226001109522
4/6/2021,2680,masusalmon,YES,NO,129,23.9,NO,YES?,NO,NO,NA,NO,900_226001109315
4/6/2021,2680,masusalmon,NO,NO,75,4.3,NO,NO,NO,NO,NA,NO,900_226001671413
4/6/2021,2680,rainbowtrout,YES,NO,134,26.5,NO,NO,NO,NO,NA,NO,900_226001111275
4/6/2021,2690,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2690,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2690,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2690,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2690,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2690,lamprey,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2690,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2690,masusalmon,YES,NO,75,4.3,NO,NO,NO,NO,NA,NO,900_226001109331
4/6/2021,2690,masusalmon,YES,NO,121,16.7,NO,YES?,NO,NO,NA,NO,900_226001109307
4/6/2021,2690,masusalmon,YES,NO,149,32.7,NO,NO,NO,NO,NA,NO,900_226001573864
4/6/2021,2690,masusalmon,YES,NO,166,46.1,NO,NO,NO,NO,NA,NO,900_226000493513
4/6/2021,2690,masusalmon,YES,NO,175,47.3,NO,NO,NO,NO,NA,NO,900_226001109303
4/6/2021,2690,masusalmon,YES,NO,109,13.2,NO,NO,NO,NO,NA,NO,900_226001109382
4/6/2021,2690,masusalmon,NO,NO,90,7.6,NO,YES?,NO,NO,NA,NO,900_226001671288
4/6/2021,2690,masusalmon,NO,NO,87,6.4,NO,NO,NO,NO,NA,NO,900_226001671437
4/6/2021,2690,masusalmon,NO,NO,106,11.1,NO,YES?,NO,NO,NA,NO,900_226001671385
4/6/2021,2690,whitespottedchar,NO,NO,166,42.1,NO,NO,NO,NO,NA,NO,900_226001671309
4/6/2021,2700,rainbowtrout,YES,NO,162,48.7,NO,NO,NO,NO,NA,NO,900_226001109386
4/6/2021,2710,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2710,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2710,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2710,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2710,masusalmon,YES,NO,101,10.4,NO,NO,NO,NO,NA,NO,900_226001109300
4/6/2021,2710,masusalmon,NO,NO,79,5.3,NO,NO,NO,NO,NA,NO,900_226001109353
4/6/2021,2710,masusalmon,YES,NO,116,16.7,NO,NO,NO,NO,NA,NO,900_226001111242
4/6/2021,2710,masusalmon,YES,NO,142,26.3,NO,NO,NO,NO,NA,NO,900_226001047537
4/6/2021,2710,masusalmon,YES,NO,148,34.8,NO,NO,NO,NO,NA,NO,900_226001109335
4/6/2021,2710,masusalmon,NO,NO,89,7.2,NO,NO,NO,NO,NA,NO,900_226001671402
4/6/2021,2710,masusalmon,NO,NO,130,22.3,NO,YES?,NO,NO,NA,NO,900_226001671277
4/6/2021,2710,masusalmon,NO,NO,96,9.2,NO,NO,NO,NO,NA,NO,900_226001671411
4/6/2021,2710,rainbowtrout,NO,NO,66,3.1,NO,NO,NO,NO,NA,NO,900_226001671377
4/6/2021,2710,rainbowtrout,NO,NO,82,6.1,NO,NO,NO,NO,NA,NO,900_226001671313
4/6/2021,2720,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2720,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2720,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2720,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2720,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2720,masusalmon,YES,NO,95,8.9,NO,NO,NO,NO,NA,NO,900_226001109309
4/6/2021,2720,masusalmon,YES,NO,112,14.7,NO,NO,NO,NO,NA,NO,900_226001110734
4/6/2021,2720,masusalmon,YES,NO,153,29.3,NO,NO,NO,NO,NA,NO,900_226000493541
4/6/2021,2720,masusalmon,YES,NO,125,20.1,NO,NO,NO,NO,NA,NO,900_226001047598
4/6/2021,2720,masusalmon,YES,NO,117,16.5,NO,NO,NO,NO,NA,NO,900_226001047550
4/6/2021,2720,masusalmon,YES,YES,130,23,NO,YES?,NO,NO,recap900_226001111257,NO,NA
4/6/2021,2720,masusalmon,YES,NO,147,28.9,NO,NO,NO,NO,NA,NO,900_226001109322
4/6/2021,2720,masusalmon,YES,NO,116,16.8,NO,NO,NO,NO,NA,NO,900_226001047570
4/6/2021,2720,masusalmon,YES,NO,170,41.6,NO,NO,NO,NO,NA,NO,900_226000493598
4/6/2021,2720,masusalmon,YES,NO,151,30.6,NO,NO,NO,NO,NA,NO,900_226001111272
4/6/2021,2720,masusalmon,NO,NO,139,27.3,NO,NO,NO,NO,NA,NO,900_226001671432
4/6/2021,2720,masusalmon,NO,NO,108,12.2,NO,NO,NO,NO,NA,NO,900_226001671443
4/6/2021,2720,masusalmon,NO,NO,92,8.3,NO,NO,NO,NO,NA,NO,900_226001671378
4/6/2021,2720,rainbowtrout,YES,NO,161,44.9,sperm,NO,NO,NO,NA,NO,900_226001111291
4/6/2021,2720,rainbowtrout,YES,NO,217,98.1,sperm,NO,NO,NO,NA,NO,900_226001110990
4/6/2021,2720,rainbowtrout,YES,NO,251,158.5,sperm,NO,NO,NO,NA,NO,900_26000330594
4/6/2021,2720,rainbowtrout,YES,NO,210,93.3,sperm,NO,NO,NO,NA,NO,900_26000330971
4/6/2021,2720,rainbowtrout,NO,NO,75,4.9,NO,NO,NO,NO,NA,NO,900_226001671464
4/6/2021,2720,whitespottedchar,YES,NO,206,70.7,NO,NO,NO,NO,NA,NO,900_226000285736
4/6/2021,2720,whitespottedchar,YES,NO,207,78.9,NO,NO,NO,NO,NA,NO,900_226001047581
4/6/2021,2720,whitespottedchar,YES,NO,292,187,NO,NO,NO,NO,PITNo.confirmed,NO,900_226001109373
4/6/2021,2720,whitespottedchar,YES,NO,209,76.6,NO,YES?,NO,NO,NA,NO,900_226001109447
4/6/2021,2730,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2730,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2730,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2740,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2740,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2740,masusalmon,YES,NO,112,13.8,NO,NO,NO,NO,NA,NO,900_226001109396
4/6/2021,2740,rainbowtrout,NO,NO,68,3.3,NO,NO,NO,NO,NA,NO,900_226001671479
4/6/2021,2750,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2750,masusalmon,YES,NO,90,8.7,NO,NO,NO,NO,NA,NO,900_226001109175
4/6/2021,2750,masusalmon,YES,NO,119,16.4,NO,YES?,NO,NO,NA,NO,900_226001111238
4/6/2021,2750,masusalmon,NO,NO,132,23.2,NO,NO,NO,NO,NA,NO,900_226001671354
4/6/2021,2750,masusalmon,NO,NO,85,6.2,NO,NO,NO,NO,NA,NO,900_226001671485
4/6/2021,2750,rainbowtrout,NO,NO,81,5.4,NO,NO,NO,NO,NA,NO,900_226001671384
4/6/2021,2760,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2760,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2760,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2760,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2760,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2760,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2760,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2760,masusalmon,NO,NO,77,4.5,sperm,NO,NO,NO,NA,NO,900_226001671317
4/6/2021,2760,rainbowtrout,YES,NO,86,8.3,NO,NO,NO,NO,NA,NO,900_226001109323
4/6/2021,2760,rainbowtrout,YES,NO,135,28,NO,NO,NO,NO,NA,NO,900_226001109342
4/6/2021,2770,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2770,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2770,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2770,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2770,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2770,masusalmon,YES,NO,105,10.9,NO,NO,NO,NO,NA,NO,900_226001109337
4/6/2021,2770,masusalmon,YES,NO,126,18.9,NO,NO,NO,NO,NA,NO,900_226001047511
4/6/2021,2770,masusalmon,YES,NO,130,21.1,NO,NO,NO,NO,NA,NO,900_226001111233
4/6/2021,2770,masusalmon,YES,NO,155,38.5,NO,NO,NO,NO,NA,NO,900_226001047531
4/6/2021,2770,masusalmon,YES,NO,120,17.6,NO,NO,NO,NO,NA,NO,900_226001111217
4/6/2021,2770,masusalmon,YES,NO,141,26.1,NO,NO,NO,NO,NA,NO,900_226001109333
4/6/2021,2770,masusalmon,NO,NO,121,17.5,NO,NO,NO,NO,NA,NO,900_226001671294
4/6/2021,2770,masusalmon,NO,NO,108,12.7,NO,YES?,NO,NO,NA,NO,900_226001671471
4/6/2021,2770,rainbowtrout,NO,NO,65,3.2,NO,NO,NO,NO,NA,NO,900_226001671331
4/6/2021,2770,nonspottedrainbow,YES,NO,208,92.3,sperm,NO,NO,NO,NA,NO,900_226000285800
4/6/2021,2780,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2780,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2780,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2780,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2780,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2780,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2780,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2780,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2780,masusalmon,NO,NO,95,8.6,NO,NO,NO,NO,NA,NO,900_226001671297
4/6/2021,2780,rainbowtrout,YES,NO,107,13.7,NO,NO,NO,NO,NA,NO,900_226001109343
4/6/2021,2780,nonspottedrainbow,NO,NO,71,3.8,NO,NO,NO,NO,NA,NO,900_226001671418
4/6/2021,2790,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2790,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2790,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2790,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2790,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2790,masusalmon,YES,NO,103,12.8,NO,NO,NO,NO,NA,NO,900_226001109358
4/6/2021,2790,masusalmon,YES,NO,128,20.8,NO,NO,NO,NO,NA,NO,900_226001109301
4/6/2021,2790,masusalmon,NO,NO,84,6.8,NO,NO,NO,NO,NA,NO,900_226001671462
4/6/2021,2790,masusalmon,NO,NO,145,26.1,NO,NO,NO,NO,NA,NO,900_226001671298
4/6/2021,2790,masusalmon,NO,NO,91,7.7,NO,NO,NO,NO,NA,NO,900_226001671468
4/6/2021,2790,rainbowtrout,NO,NO,120,18.8,NO,NO,NO,NO,NA,NO,900_226001671476
4/6/2021,2790,rainbowtrout,NO,NO,71,4.3,NO,NO,NO,NO,NA,NO,900_226001671270
4/6/2021,2800,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2800,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2800,masusalmon,YES,NO,94,8.3,NO,NO,NO,NO,NA,NO,900_226001109311
4/6/2021,2800,masusalmon,YES,NO,85,6.4,NO,NO,NO,NO,NA,NO,900_226001109399
4/6/2021,2800,rainbowtrout,NO,NO,75,4.7,NO,NO,NO,NO,NA,NO,900_226001671318
4/6/2021,2810,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2810,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2810,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2810,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2810,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2810,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2810,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2810,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2810,masusalmon,YES,NO,89,8,NO,NO,NO,NO,NA,NO,900_226001109344
4/6/2021,2810,masusalmon,YES,NO,133,23.5,NO,NO,NO,NO,NA,NO,900_226001047513
4/6/2021,2810,masusalmon,YES,NO,88,7.1,NO,NO,NO,NO,NA,NO,900_226001109384
4/6/2021,2810,masusalmon,NO,NO,88,6.5,NO,NO,NO,NO,NA,NO,900_226001671448
4/6/2021,2820,masusalmon,YES,NO,109,13.4,NO,YES?,NO,NO,NA,NO,900_226001670054
4/6/2021,2830,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2830,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2830,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2830,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2830,masusalmon,YES,NO,100,9.6,NO,NO,NO,NO,NA,NO,900_226001109339
4/6/2021,2830,masusalmon,YES,NO,106,12.4,NO,NO,NO,NO,NA,NO,900_226001109366
4/6/2021,2830,masusalmon,YES,NO,112,14.2,NO,NO,NO,NO,NA,NO,900_226001111270
4/6/2021,2830,masusalmon,YES,NO,139,27,NO,NO,NO,NO,NA,NO,900_226001109329
4/6/2021,2830,masusalmon,YES,NO,132,22,NO,NO,NO,NO,NA,NO,900_226001047592
4/6/2021,2830,masusalmon,YES,NO,133,25.7,NO,YES?,NO,NO,NA,NO,900_226001109341
4/6/2021,2830,masusalmon,NO,NO,160,33.9,NO,NO,NO,NO,NA,NO,900_226001671336
4/6/2021,2830,masusalmon,NO,NO,145,31,NO,NO,NO,NO,NA,NO,900_226001671310
4/6/2021,2830,rainbowtrout,YES,NO,80,6.2,NO,NO,NO,NO,NA,NO,900_226001109357
4/6/2021,2830,rainbowtrout,NO,NO,70,4.2,NO,NO,NO,NO,NA,NO,900_226001671486
4/6/2021,2840,masusalmon,YES,NO,109,11.9,NO,NO,NO,NO,NA,NO,900_226001110208
4/6/2021,2840,rainbowtrout,YES,NO,128,23.6,NO,NO,NO,NO,NA,NO,900_226001111267
4/6/2021,2840,rainbowtrout,YES,NO,207,86.1,NO,NO,NO,NO,NA,NO,900_226001047563
4/6/2021,2840,whitespottedchar,NO,NO,177,48.1,NO,NO,NO,NO,NA,NO,900_226001671292
4/6/2021,2850,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2850,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2850,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2850,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2850,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2850,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2860,masusalmon,YES,NO,136,24.3,NO,NO,NO,NO,NA,NO,900_226001109348
4/6/2021,2860,masusalmon,YES,NO,84,5.2,NO,NO,NO,NO,NA,NO,900_226001109365
4/6/2021,2860,masusalmon,YES,NO,96,8.7,NO,NO,NO,NO,NA,NO,900_226001109473
4/6/2021,2860,masusalmon,YES,NO,130,17.7,NO,NO,NO,NO,NA,NO,900_226001111256
4/6/2021,2860,masusalmon,NO,NO,109,13.2,NO,NO,NO,NO,NA,NO,900_226001671475
4/6/2021,2870,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2870,rainbowtrout,NO,NO,95,9.4,NO,NO,NO,NO,NA,NO,900_226001671446
4/6/2021,2870,masusalmon,YES,NO,67,3.3,NO,NO,NO,NO,NA,NO,900_226001109671
4/6/2021,2870,masusalmon,YES,NO,139,23.7,NO,NO,NO,NO,NA,NO,900_226001670086
4/6/2021,2870,masusalmon,YES,NO,149,36.3,NO,NO,NO,NO,NA,NO,900_226001109312
4/6/2021,2870,masusalmon,YES,NO,125,19.3,NO,NO,NO,NO,NA,NO,900_226001573760
4/6/2021,2870,masusalmon,YES,NO,86,6.5,NO,NO,NO,NO,NA,NO,900_226001109367
4/6/2021,2870,masusalmon,YES,NO,119,17.2,NO,NO,NO,NO,NA,NO,900_226001111220
4/6/2021,2870,masusalmon,NO,NO,153,31.6,NO,NO,NO,NO,NA,NO,900_226001671324
4/6/2021,2870,masusalmon,NO,NO,119,15.9,NO,YES?,NO,NO,NA,NO,900_226001671393
4/6/2021,2870,rainbowtrout,YES,NO,198,81.6,sperm,NO,NO,NO,NA,NO,900_226000493591
4/6/2021,2870,rainbowtrout,YES,NO,185,64.7,NO,NO,NO,NO,NA,NO,900_226001109452
4/6/2021,2870,whitespottedchar,YES,NO,185,60.5,NO,NO,NO,NO,NA,NO,900_226001573513
4/6/2021,2880,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2880,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2880,masusalmon,YES,NO,134,23.1,NO,NO,NO,NO,NA,NO,900_226001109340
4/6/2021,2880,masusalmon,YES,NO,166,40.5,NO,NO,NO,NO,NA,NO,900_26000330929
4/6/2021,2880,whitespottedchar,YES,NO,147,25.9,NO,NO,NO,NO,NA,NO,900_226001110630
4/6/2021,2890,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2890,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2890,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2890,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2890,masusalmon,YES,NO,86,6.7,NO,NO,NO,NO,NA,NO,900_226001109429
4/6/2021,2890,masusalmon,YES,NO,90,8.2,NO,NO,NO,NO,NA,NO,900_226001109495
4/6/2021,2890,masusalmon,YES,NO,80,4.5,NO,NO,NO,NO,NA,NO,900_226001109406
4/6/2021,2890,masusalmon,YES,NO,125,18.2,NO,NO,NO,NO,NA,NO,900_226001109484
4/6/2021,2890,masusalmon,YES,NO,140,27,NO,NO,NO,NO,NA,NO,900_226001111286
4/6/2021,2890,masusalmon,YES,NO,160,29.7,NO,NO,NO,NO,NA,NO,900_226000493557
4/6/2021,2890,masusalmon,YES,NO,140,29.2,NO,NO,NO,NO,NA,NO,900_226001573770
4/6/2021,2890,masusalmon,YES,NO,124,17.5,NO,YES?,YES,NO,NA,NO,900_226001671326
4/6/2021,2890,masusalmon,NO,NO,90,7.3,NO,NO,NO,NO,NA,NO,900_226001671269
4/6/2021,2890,rainbowtrout,NO,NO,83,6.3,NO,NO,NO,NO,NA,NO,900_226001671481
4/6/2021,2890,whitespottedchar,YES,NO,192,49.5,NO,NO,NO,NO,NA,NO,900_226001111299
4/6/2021,2900,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/6/2021,2900,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2900,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2900,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2900,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/6/2021,2900,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
