Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2
10/7/2020,3240,1437,masusalmon,NO,NO,84.0 ,7.4,sperm,NO,NO,NO,NA,900_226001109557,NA
10/7/2020,3240,1438,masusalmon,NO,NO,71.0 ,2.5,NO,NO,NO,NO,NA,900_226001109505,NA
10/7/2020,3240,1439,masusalmon,NO,NO,68.0 ,3.5,NO,NO,NO,NO,NA,900_226001109531,NA
10/7/2020,3240,NA,sculpin,NO,NO,56.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3250,1440,masusalmon,YES,NO,153.0 ,44.4,sperm,NO,NO,NO,NA,900_226001110859,NA
10/7/2020,3250,1441,masusalmon,NO,NO,79.0 ,5.6,NO,NO,NO,NO,NA,900_226001109540,NA
10/7/2020,3250,NA,sculpin,NO,NO,68.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3250,NA,sculpin,NO,NO,69.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3250,NA,sculpin,NO,NO,54.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3250,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,1442,masusalmon,YES,NO,142.0 ,37.6,sperm,NO,NO,NO,NA,900_226000493585,NA
10/7/2020,3260,1443,masusalmon,NO,NO,94.0 ,10.2,sperm,NO,NO,NO,NA,900_226001109500,NA
10/7/2020,3260,1444,masusalmon,NO,NO,66.0 ,3.3,NO,NO,NO,NO,NA,900_226001109512,NA
10/7/2020,3260,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,85.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,129.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,70.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,104.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,110.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,79.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,106.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3260,NA,sculpin,NO,NO,91.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3270,1445,masusalmon,YES,NO,130.0 ,25.9,sperm,NO,NO,NO,NA,900_226001110714,NA
10/7/2020,3270,1446,masusalmon,YES,NO,140.0 ,35.8,sperm,NO,NO,NO,NA,900_226001573802,NA
10/7/2020,3270,1447,masusalmon,YES,NO,122.0 ,21.8,sperm,NO,NO,NO,NA,900_226001110790,NA
10/7/2020,3270,1448,masusalmon,NO,NO,81.0 ,6.8,NO,NO,NO,NO,NA,900_226001109570,NA
10/7/2020,3270,1449,masusalmon,NO,NO,136.0 ,32.8,sperm,NO,NO,NO,NA,900_226001109527,NA
10/7/2020,3270,1450,masusalmon,NO,NO,108.0 ,12.5,NO,NO,NO,NO,NA,900_226001109516,NA
10/7/2020,3270,1451,masusalmon,NO,NO,74.0 ,4.7,NO,NO,NO,NO,NA,900_226001109562,NA
10/7/2020,3270,1452,masusalmon,NO,NO,82.0 ,6.5,NO,NO,NO,NO,NA,900_226001109514,NA
10/7/2020,3270,1453,masusalmon,NO,NO,93.0 ,10.2,NO,NO,NO,NO,NA,900_226001109522,NA
10/7/2020,3270,1454,masusalmon,NO,NO,63.0 ,3,NO,NO,NO,NO,NA,900_226001109543,NA
10/7/2020,3270,1455,masusalmon,NO,NO,75.0 ,5.1,NO,NO,NO,NO,NA,900_226001109542,NA
10/7/2020,3270,1456,rainbowtrout,NO,NO,69.0 ,4.2,NO,NO,NO,NO,NA,900_226001109565,NA
10/7/2020,3270,1457,whitespottedchar,YES,NO,135.0 ,24.5,sperm,NO,NO,NO,NA,900_226001110704,NA
10/7/2020,3270,1458,nonspottedrainbow,YES,NO,211.0 ,164,NO,NO,NO,NO,NA,900_226001573923,NA
10/7/2020,3270,NA,sculpin,NO,NO,100.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3270,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3270,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,1459,masusalmon,YES,NO,111.0 ,15.5,NO,NO,NO,NO,NA,900_226001110814,NA
10/7/2020,3280,1460,masusalmon,YES,NO,126.0 ,22.4,sperm,NO,NO,NO,NA,900_226001573757,NA
10/7/2020,3280,1461,masusalmon,YES,NO,131.0 ,27,sperm,NO,NO,NO,NA,900_226001110781,NA
10/7/2020,3280,1462,masusalmon,NO,NO,100.0 ,12.6,NO,NO,NO,NO,NA,900_226001109502,NA
10/7/2020,3280,1463,masusalmon,NO,NO,96.0 ,9,NO,NO,NO,NO,NA,900_226001109526,NA
10/7/2020,3280,1464,masusalmon,NO,NO,93.0 ,9.5,NO,NO,NO,NO,NA,900_226001109590,NA
10/7/2020,3280,1465,masusalmon,NO,NO,112.0 ,17.2,sperm,NO,NO,NO,NA,900_226001109518,NA
10/7/2020,3280,1466,masusalmon,NO,NO,79.0 ,5.2,NO,NO,NO,NO,NA,900_226001109530,NA
10/7/2020,3280,NA,sculpin,NO,NO,99.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,NA,sculpin,NO,NO,57.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,NA,sculpin,NO,NO,69.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3280,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3290,1467,masusalmon,YES,NO,129.0 ,25,NO,NO,YES,NO,NA,900_226001111249,NA
10/7/2020,3290,1468,masusalmon,NO,NO,76.0 ,4.9,NO,NO,NO,NO,NA,900_226001109534,NA
10/7/2020,3290,1469,masusalmon,NO,NO,91.0 ,7.5,NO,NO,NO,NO,NA,900_226001109575,NA
10/7/2020,3290,1470,rainbowtrout,YES,NO,126.0 ,25.7,NO,NO,NO,NO,NA,900_226001110779,NA
10/7/2020,3290,1471,rainbowtrout,NO,NO,128.0 ,26.3,NO,NO,NO,NO,NA,900_226001109515,NA
10/7/2020,3290,1472,whitespottedchar,NO,NO,148.0 ,34.4,sperm,NO,NO,NO,NA,900_226001109520,NA
10/7/2020,3290,NA,sculpin,NO,NO,98.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3290,NA,sculpin,NO,NO,81.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3290,NA,sculpin,NO,NO,75.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3300,1473,masusalmon,NO,NO,88.0 ,7.6,NO,NO,NO,NO,NA,900_226001109535,NA
10/7/2020,3300,1474,masusalmon,NO,NO,77.0 ,4.7,NO,NO,NO,NO,NA,900_226001109506,NA
10/7/2020,3300,1475,rainbowtrout,NO,NO,65.0 ,2.9,NO,NO,NO,NO,NA,900_226001109586,NA
10/7/2020,3310,1476,masusalmon,YES,NO,107.0 ,14.4,sperm,NO,NO,NO,NA,900_226001110766,NA
10/7/2020,3310,1477,masusalmon,NO,NO,92.0 ,8.4,NO,NO,NO,NO,NA,900_226001109584,NA
10/7/2020,3310,1478,masusalmon,NO,NO,95.0 ,10.6,NO,NO,NO,NO,NA,900_226001109560,NA
10/7/2020,3310,1479,masusalmon,NO,NO,100.0 ,10.6,NO,NO,NO,NO,NA,900_226001109569,NA
10/7/2020,3310,NA,sculpin,NO,NO,31.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,37.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,80.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,55.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3310,NA,sculpin,NO,NO,79.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3320,1480,masusalmon,NO,NO,85.0 ,6.8,NO,NO,NO,NO,NA,900_226001109532,NA
10/7/2020,3330,1481,masusalmon,YES,YES,132.0 ,25.4,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3330,1482,masusalmon,NO,NO,140.0 ,32.9,NO,NO,NO,NO,NA,900_226001109580,NA
10/7/2020,3330,1483,masusalmon,NO,NO,113.0 ,16,NO,NO,NO,NO,NA,900_226001109523,NA
10/7/2020,3330,1484,masusalmon,NO,NO,77.0 ,4.6,NO,NO,NO,NO,NA,900_226001109589,NA
10/7/2020,3330,1485,masusalmon,NO,NO,100.0 ,10.9,NO,NO,NO,NO,NA,900_226001109536,NA
10/7/2020,3330,1486,masusalmon,NO,NO,79.0 ,5.4,NO,NO,NO,NO,NA,900_226001109566,NA
10/7/2020,3330,1487,whitespottedchar,YES,NO,215.0 ,107.5,NO,NO,NO,NO,NA,900_226001573582,NA
10/7/2020,3330,1488,rainbowtrout,YES,NO,300.0 ,285,NO,NO,YES,NO,NA,900_226000331025,NA
10/7/2020,3330,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,1489,masusalmon,NO,NO,137.0 ,30.4,sperm,NO,NO,NO,NA,900_226001109533,NA
10/7/2020,3340,1490,masusalmon,NO,NO,90.0 ,7.1,NO,NO,NO,NO,NA,900_226001109567,NA
10/7/2020,3340,1491,masusalmon,NO,NO,67.0 ,2.9,NO,NO,NO,NO,NA,900_226001109519,NA
10/7/2020,3340,1492,masusalmon,NO,NO,92.0 ,8,NO,NO,NO,NO,NA,900_226001109593,NA
10/7/2020,3340,1493,rainbowtrout,YES,NO,115.0 ,16,NO,NO,NO,NO,NA,900_226001110872,NA
10/7/2020,3340,1494,whitespottedchar,NO,NO,172.0 ,45.3,NO,NO,NO,NO,NA,900_226001109588,NA
10/7/2020,3340,NA,sculpin,NO,NO,83.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,44.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,27.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,80.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,80.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,88.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,69.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3340,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,1495,masusalmon,YES,YES,157.0 ,42,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,1496,masusalmon,YES,NO,125.0 ,20.8,NO,NO,NO,NO,NA,900_226001110745,NA
10/7/2020,3350,1497,masusalmon,YES,NO,108.0 ,14.2,NO,NO,NO,NO,NA,900_226001110783,NA
10/7/2020,3350,1498,masusalmon,NO,NO,135.0 ,24.6,sperm,NO,YES,NO,NA,900_226001109525,NA
10/7/2020,3350,1499,masusalmon,NO,NO,102.0 ,11.3,sperm,NO,NO,NO,NA,900_226001109503,NA
10/7/2020,3350,1500,masusalmon,NO,NO,117.0 ,20.3,sperm,NO,NO,NO,NA,900_226001109507,NA
10/7/2020,3350,1501,masusalmon,NO,NO,82.0 ,5.2,NO,NO,NO,NO,NA,900_226001109576,NA
10/7/2020,3350,1502,masusalmon,NO,NO,67.0 ,2.7,NO,NO,NO,NO,NA,900_226001109551,NA
10/7/2020,3350,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,94.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,57.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,82.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,62.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,78.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,82.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,126.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,100.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3350,NA,sculpin,NO,NO,115.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3360,1503,masusalmon,YES,NO,144.0 ,34.4,sperm,NO,YES,NO,NA,900_226001573747,NA
10/7/2020,3360,1504,masusalmon,YES,NO,209.0 ,95.9,sperm,NO,YES,NO,NA,900_226000493991,NA
10/7/2020,3360,1505,masusalmon,YES,NO,151.0 ,40.1,sperm,NO,NO,NO,NA,900_226001573888,NA
10/7/2020,3360,1506,masusalmon,NO,NO,131.0 ,25.2,sperm,NO,NO,NO,NA,900_226001109553,NA
10/7/2020,3360,1507,masusalmon,NO,NO,91.0 ,8,NO,NO,NO,NO,NA,900_226001109568,NA
10/7/2020,3360,1508,rainbowtrout,YES,NO,172.0 ,63.9,sperm,NO,NO,NO,NA,900_226001047518,NA
10/7/2020,3360,1509,rainbowtrout,YES,NO,230.0 ,144.4,NO,YES,NO,NO,NA,900_226001109585,NA
10/7/2020,3360,1510,rainbowtrout,NO,NO,121.0 ,18.3,NO,NO,NO,NO,NA,900_226001109508,NA
10/7/2020,3360,NA,sculpin,NO,NO,101.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3360,NA,sculpin,NO,NO,62.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3360,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,1511,masusalmon,YES,NO,107.0 ,13.2,NO,NO,NO,NO,NA,900_226001110774,NA
10/7/2020,3370,1512,masusalmon,NO,NO,98.0 ,9.6,NO,NO,NO,NO,NA,900_226001109545,NA
10/7/2020,3370,1513,masusalmon,NO,NO,97.0 ,10,NO,NO,NO,NO,NA,900_226001109517,NA
10/7/2020,3370,1514,masusalmon,NO,NO,112.0 ,14.7,NO,NO,NO,NO,NA,900_226001109501,NA
10/7/2020,3370,1515,masusalmon,NO,NO,70.0 ,3.6,NO,NO,NO,NO,NA,900_226001109528,NA
10/7/2020,3370,1516,masusalmon,NO,NO,78.0 ,5.6,NO,NO,NO,NO,NA,900_226001109595,NA
10/7/2020,3370,1517,masusalmon,NO,NO,66.0 ,2.7,NO,NO,NO,NO,NA,900_226001109577,NA
10/7/2020,3370,1518,masusalmon,NO,NO,79.0 ,4.8,NO,NO,NO,NO,NA,900_226001109511,NA
10/7/2020,3370,1519,masusalmon,NO,NO,84.0 ,5.9,NO,NO,NO,NO,NA,900_226001109587,NA
10/7/2020,3370,1520,masusalmon,NO,NO,68.0 ,3.1,NO,NO,NO,NO,NA,900_226001109581,NA
10/7/2020,3370,1521,rainbowtrout,YES,NO,152.0 ,40.9,NO,NO,NO,NO,NA,900_226001110724,NA
10/7/2020,3370,1522,rainbowtrout,YES,NO,210.0 ,115.3,NO,NO,NO,NO,NA,900_226001573694,NA
10/7/2020,3370,NA,sculpin,NO,NO,61.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,67.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,73.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,82.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3370,NA,sculpin,NO,NO,36.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,1523,masusalmon,NO,NO,169.0 ,47.5,sperm,NO,YES,NO,NA,900_226001109546,NA
10/7/2020,3380,1524,masusalmon,NO,NO,87.0 ,6.2,NO,NO,NO,NO,NA,900_226001109529,NA
10/7/2020,3380,1525,masusalmon,NO,NO,79.0 ,4.3,NO,NO,NO,NO,NA,900_226001109579,NA
10/7/2020,3380,1526,masusalmon,NO,NO,92.0 ,8.2,NO,NO,NO,NO,NA,900_226001109594,NA
10/7/2020,3380,1527,masusalmon,NO,NO,63.0 ,2.5,NO,NO,NO,NO,NA,900_226001109556,NA
10/7/2020,3380,NA,sculpin,NO,NO,64.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,58.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,60.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,91.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,86.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,sculpin,NO,NO,79.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3380,NA,rainbowtrout,NO,NO,56.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3390,1529,rainbowtrout,YES,NO,113.0 ,16.2,NO,NO,NO,NO,NA,900_226001110840,NA
10/7/2020,3390,NA,sculpin,NO,NO,84.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3390,NA,sculpin,NO,NO,98.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3390,NA,sculpin,NO,NO,88.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3390,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3390,NA,masusalmon,NO,NO,116.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3400,1530,masusalmon,YES,NO,130.0 ,26.6,sperm,NO,NO,NO,NA,900_226001573849,NA
10/7/2020,3400,1531,masusalmon,YES,NO,113.0 ,13.6,NO,NO,NO,NO,NA,900_226001573765,NA
10/7/2020,3400,1532,masusalmon,NO,NO,81.0 ,5.6,NO,NO,NO,NO,NA,900_226001109679,NA
10/7/2020,3400,NA,sculpin,NO,NO,93.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3400,NA,sculpin,NO,NO,52.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3400,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3400,NA,masusalmon,NO,NO,224.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3410,NA,sculpin,NO,NO,75.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3410,NA,sculpin,NO,NO,59.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3410,NA,sculpin,NO,NO,76.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3420,1533,masusalmon,NO,NO,119.0 ,18.6,NO,NO,NO,NO,NA,900_226001109641,NA
10/7/2020,3420,1534,masusalmon,NO,NO,75.0 ,4.4,NO,NO,NO,NO,NA,900_226001109612,NA
10/7/2020,3420,1535,masusalmon,NO,NO,94.0 ,9.1,sperm,NO,NO,NO,NA,900_226001109664,NA
10/7/2020,3420,NA,sculpin,NO,NO,54.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3420,NA,sculpin,NO,NO,66.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3420,NA,sculpin,NO,NO,112.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3420,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3420,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3430,1536,masusalmon,NO,NO,470.0 ,1000,sperm,NO,NO,NO,migrantadult,NA,NA
10/7/2020,3430,1537,masusalmon,NO,NO,484.0 ,1300,fesperm,NO,NO,NO,migrantadult,NA,NA
10/7/2020,3430,1538,masusalmon,NO,NO,213.0 ,91.1,NO,NO,NO,NO,NA,900_226001109609,NA
10/7/2020,3430,1539,masusalmon,NO,NO,160.0 ,45.5,sperm,NO,NO,NO,NA,900_226001109643,NA
10/7/2020,3430,NA,sculpin,NO,NO,70.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3430,NA,sculpin,NO,NO,59.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3430,NA,sculpin,NO,NO,62.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3430,NA,sculpin,NO,NO,65.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,1540,masusalmon,YES,NO,142.0 ,32.9,sperm,NO,NO,NO,NA,900_226000330935,NA
10/7/2020,3440,1541,masusalmon,YES,NO,102.0 ,10.9,NO,NO,NO,NO,NA,900_226001110780,NA
10/7/2020,3440,1542,masusalmon,NO,NO,126.0 ,23.2,NO,NO,YES,NO,NA,900_226001109606,NA
10/7/2020,3440,1543,masusalmon,NO,NO,77.0 ,4.8,NO,NO,NO,NO,NA,900_226001109665,NA
10/7/2020,3440,1544,rainbowtrout,YES,NO,144.0 ,44,NO,NO,NO,NO,NA,900_226001110563,NA
10/7/2020,3440,1545,rainbowtrout,NO,NO,120.0 ,23,NO,NO,NO,NO,NA,900_226001109646,NA
10/7/2020,3440,1546,rainbowtrout,NO,NO,150.0 ,40.8,sperm,NO,NO,NO,NA,900_226001109675,NA
10/7/2020,3440,1547,rainbowtrout,NO,NO,123.0 ,23.3,NO,NO,NO,NO,NA,900_226001109661,NA
10/7/2020,3440,1548,whitespottedchar,YES,NO,194.0 ,NA,NO,NO,NO,NO,NA,900_226001573786,NA
10/7/2020,3440,NA,sculpin,NO,NO,109.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,105.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,62.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,93.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,91.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,120.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,73.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3440,NA,sculpin,NO,NO,123.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,1549,masusalmon,YES,NO,126.0 ,25.1,sperm,NO,NO,NO,NA,900_226001110755,NA
10/7/2020,3450,1550,masusalmon,NO,NO,104.0 ,11.7,NO,NO,NO,NO,NA,900_226001109623,NA
10/7/2020,3450,1551,masusalmon,NO,NO,70.0 ,3.8,NO,NO,NO,NO,NA,900_226001109618,NA
10/7/2020,3450,1552,masusalmon,NO,NO,101.0 ,10.9,NO,NO,NO,NO,NA,900_226001109615,NA
10/7/2020,3450,1553,masusalmon,NO,NO,122.0 ,20.5,NO,NO,NO,NO,NA,900_226001109622,NA
10/7/2020,3450,1554,rainbowtrout,YES,NO,119.0 ,17.8,NO,NO,NO,NO,NA,900_226001110852,NA
10/7/2020,3450,1555,whitespottedchar,YES,NO,232.0 ,127.7,NO,YES,NO,NO,NA,900_226001109655,NA
10/7/2020,3450,1556,sculpin,YES,NO,145.0 ,59.3,NO,NO,NO,NO,NA,900_226001110746,NA
10/7/2020,3450,NA,sculpin,NO,NO,33.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,89.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,63.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,90.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,81.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,98.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3450,NA,sculpin,NO,NO,74.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3460,1557,masusalmon,YES,NO,106.0 ,13.6,sperm,NO,NO,NO,NA,900_226001573956,NA
10/7/2020,3460,1558,masusalmon,NO,NO,90.0 ,7.2,NO,NO,NO,NO,NA,900_226001109611,NA
10/7/2020,3460,1559,masusalmon,NO,NO,119.0 ,19.3,sperm,NO,YES,NO,NA,900_226001109672,NA
10/7/2020,3470,1560,masusalmon,NO,NO,68.0 ,3.4,NO,NO,NO,NO,NA,900_226001109668,NA
10/7/2020,3470,1561,masusalmon,NO,NO,83.0 ,6.3,NO,NO,NO,NO,NA,900_226001109686,NA
10/7/2020,3470,1562,masusalmon,NO,NO,82.0 ,5.9,NO,NO,NO,NO,NA,900_226001109692,NA
10/7/2020,3470,1563,masusalmon,NO,NO,74.0 ,4.5,NO,NO,NO,NO,NA,900_226001109607,NA
10/7/2020,3470,NA,sculpin,NO,NO,170.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,125.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,119.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,77.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,72.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,130.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,99.0 ,NA,NO,NO,NO,NO,NA,NA,NA
10/7/2020,3470,NA,sculpin,NO,NO,90.0 ,NA,NO,NO,NO,NO,NA,NA,NA
