Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2,life_stage,occasion,smolting,removed
10/2/2020,280,NA,sculpin,NO,NO,118,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,290,NA,sculpin,NO,NO,106,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,290,NA,sculpin,NO,NO,117,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,300,101,masusalmon,NO,NO,107,13.3,NO,NO,NO,NO,NA,900_226001110223,NA,NA,1,NA,NA
10/2/2020,300,102,masusalmon,NO,NO,117,20.5,sperm,NO,NO,NO,NA,900_226001110258,NA,NA,1,NA,NA
10/2/2020,300,103,masusalmon,NO,NO,87,7.1,NO,NO,NO,NO,NA,900_226001110201,NA,NA,1,NA,NA
10/2/2020,300,NA,sculpin,NO,NO,52,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,310,104,masusalmon,NO,NO,113,16.9,NO,NO,NO,NO,NA,900_226001110212,NA,NA,1,NA,NA
10/2/2020,310,105,masusalmon,NO,NO,83,6.9,NO,NO,NO,NO,NA,900_226001110207,NA,NA,1,NA,NA
10/2/2020,310,106,rainbowtrout,YES,NO,112,16.5,NO,NO,NO,NO,NA,900_226001111050,NA,NA,1,NA,NA
10/2/2020,310,NA,sculpin,NO,NO,45,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,320,107,masusalmon,YES,NO,134,34,sperm,NO,NO,NO,NA,900_226001047944,NA,NA,1,NA,NA
10/2/2020,320,108,masusalmon,NO,NO,94,9.8,NO,NO,NO,NO,NA,900_226001110240,NA,NA,1,NA,NA
10/2/2020,320,109,masusalmon,YES,NO,118,18.2,NO,NO,NO,NO,NA,900_226001047923,NA,NA,1,NA,NA
10/2/2020,320,110,masusalmon,NO,NO,72,3.8,NO,NO,NO,NO,NA,900_226001110255,NA,NA,1,NA,NA
10/2/2020,320,NA,sculpin,NO,NO,105,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,320,NA,sculpin,NO,NO,80,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,320,NA,sculpin,NO,NO,79,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,320,NA,sculpin,NO,NO,87,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,330,111,masusalmon,NO,NO,91,8.1,NO,NO,NO,NO,NA,900_226001110216,NA,NA,1,NA,NA
10/2/2020,330,112,masusalmon,YES,NO,134,26.8,NO,NO,NO,NO,NA,900_226001047797,NA,NA,1,NA,NA
10/2/2020,330,113,masusalmon,NO,NO,107,13.3,NO,NO,NO,NO,NA,900_226001110281,NA,NA,1,NA,NA
10/2/2020,330,114,masusalmon,NO,NO,74,4.4,NO,NO,NO,NO,NA,900_226001110249,NA,NA,1,NA,NA
10/2/2020,330,115,masusalmon,NO,NO,76,4.8,NO,NO,NO,NO,NA,900_226001110233,NA,NA,1,NA,NA
10/2/2020,330,116,masusalmon,NO,NO,74,4.5,NO,NO,NO,NO,NA,900_226001110213,NA,NA,1,NA,NA
10/2/2020,330,117,masusalmon,NO,NO,105,12.6,NO,NO,NO,NO,NA,900_226001110292,NA,NA,1,NA,NA
10/2/2020,330,118,masusalmon,NO,NO,81,5.9,NO,NO,NO,NO,NA,900_226001110210,NA,NA,1,NA,NA
10/2/2020,330,119,rainbowtrout,YES,NO,230,136.2,NO,NO,NO,NO,NA,900_226001047394,NA,NA,1,NA,NA
10/2/2020,330,NA,sculpin,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,330,NA,sculpin,NO,NO,88,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,330,NA,sculpin,NO,NO,70,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,340,120,masusalmon,NO,NO,122,22.5,sperm,NO,NO,NO,NA,900_226001110291,NA,NA,1,NA,NA
10/2/2020,340,121,masusalmon,YES,NO,123,21.5,NO,NO,NO,NO,NA,900_226001573753,NA,NA,1,NA,NA
10/2/2020,340,122,rainbowtrout,YES,NO,219,120.6,sperm,NO,NO,NO,NA,900_226000493309,NA,NA,1,NA,NA
10/2/2020,340,123,rainbowtrout,YES,NO,260,213.5,NO,NO,NO,NO,NA,900_226001047379,NA,NA,1,NA,NA
10/2/2020,350,124,masusalmon,YES,NO,145,38.6,NO,NO,NO,NO,NA,900_226001110094,NA,NA,1,NA,NA
10/2/2020,350,125,masusalmon,YES,NO,122,21.4,NO,NO,NO,NO,NA,900_226001110099,NA,NA,1,NA,NA
10/2/2020,350,126,masusalmon,NO,NO,87,7.5,NO,NO,NO,NO,doubletag,900_226001108682,NA,NA,1,NA,NA
10/2/2020,350,127,rainbowtrout,YES,NO,137,31.5,NO,NO,NO,NO,NA,900_226001111006,NA,NA,1,NA,NA
10/2/2020,350,128,masusalmon,NO,NO,116,18.8,sperm,NO,NO,NO,NA,900_226001108621,NA,NA,1,NA,NA
10/2/2020,350,NA,sculpin,NO,NO,138,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,350,NA,sculpin,NO,NO,118,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,350,NA,sculpin,NO,NO,96,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,360,129,masusalmon,NO,NO,106,14,NO,NO,NO,NO,NA,900_226001108673,NA,NA,1,NA,NA
10/2/2020,360,NA,sculpin,NO,NO,72,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,360,NA,sculpin,NO,NO,98,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,360,NA,sculpin,NO,NO,68,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,360,NA,sculpin,NO,NO,91,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,30,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,78,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,81,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,59,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,58,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,74,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,68,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,55,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,370,NA,sculpin,NO,NO,48,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,380,130,masusalmon,YES,NO,139,34.3,sperm,NO,NO,NO,NA,900_226001047317,NA,NA,1,NA,NA
10/2/2020,380,131,rainbowtrout,YES,NO,121,24.6,NO,NO,NO,NO,NA,900_226001110003,NA,NA,1,NA,NA
10/2/2020,380,132,masusalmon,NO,NO,88,8.1,NO,NO,NO,NO,NA,900_226001108623,NA,NA,1,NA,NA
10/2/2020,380,NA,sculpin,NO,NO,37,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,380,NA,sculpin,NO,NO,83,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,380,NA,sculpin,NO,NO,81,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,133,masusalmon,NO,NO,106,13,NO,NO,NO,NO,NA,900_226001108638,NA,NA,1,NA,NA
10/2/2020,390,134,masusalmon,YES,YES,89,8.2,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,135,masusalmon,NO,NO,65,2.8,NO,NO,NO,NO,NA,900_226001108643,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,73,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,39,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,41,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,58,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,87,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,76,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,93,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,sculpin,NO,NO,86,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,390,NA,masusalmon,NO,NO,51,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,400,136,masusalmon,NO,NO,93,8.9,NO,NO,NO,NO,NA,900_226001108649,NA,NA,1,NA,NA
10/2/2020,400,137,masusalmon,NO,NO,62,2.7,NO,NO,NO,NO,NA,900_226001108691,NA,NA,1,NA,NA
10/2/2020,400,138,masusalmon,NO,NO,90,8.9,NO,NO,NO,NO,NA,900_226001108683,NA,NA,1,NA,NA
10/2/2020,400,139,masusalmon,YES,YES,117,18.5,sperm,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,400,140,masusalmon,YES,NO,124,25.4,sperm,NO,NO,NO,NA,900_226001047271,NA,NA,1,NA,NA
10/2/2020,400,141,masusalmon,YES,NO,136,30.6,sperm,NO,NO,NO,NA,900_226001110451,NA,NA,1,NA,NA
10/2/2020,400,NA,sculpin,NO,NO,80,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,400,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,400,NA,sculpin,NO,NO,37,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,400,NA,sculpin,NO,NO,116,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,410,142,masusalmon,NO,NO,94,8.9,NO,NO,NO,NO,NA,900_226001108620,NA,NA,1,NA,NA
10/2/2020,410,143,masusalmon,NO,NO,88,7.6,NO,NO,NO,NO,NA,900_226001108662,NA,NA,1,NA,NA
10/2/2020,410,NA,sculpin,NO,NO,62,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,410,NA,sculpin,NO,NO,100,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,410,NA,sculpin,NO,NO,59,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,144,masusalmon,NO,NO,76,5.2,NO,NO,NO,NO,NA,900_226001108637,NA,NA,1,NA,NA
10/2/2020,420,145,masusalmon,NO,NO,103,12.1,NO,NO,NO,NO,NA,900_226001108622,NA,NA,1,NA,NA
10/2/2020,420,146,masusalmon,NO,NO,83,5.9,NO,NO,NO,NO,NA,900_226001108645,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,103,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,35,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,53,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,57,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,125,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,420,NA,sculpin,NO,NO,113,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,430,147,masusalmon,NO,NO,84,6.4,NO,NO,NO,NO,NA,900_226001108632,NA,NA,1,NA,NA
10/2/2020,430,148,masusalmon,NO,NO,94,9.3,NO,NO,NO,NO,NA,900_226001108646,NA,NA,1,NA,NA
10/2/2020,430,149,masusalmon,NO,NO,93,9.3,NO,NO,NO,NO,NA,900_226001108609,NA,NA,1,NA,NA
10/2/2020,430,150,masusalmon,NO,NO,86,6.5,NO,NO,NO,NO,NA,900_226001108624,NA,NA,1,NA,NA
10/2/2020,430,151,masusalmon,YES,NO,136,31.1,sperm,YES,NO,NO,NA,900_226001108635,NA,NA,1,NA,NA
10/2/2020,440,152,masusalmon,NO,NO,113,15.7,NO,NO,NO,NO,NA,900_226001108675,NA,NA,1,NA,NA
10/2/2020,440,153,masusalmon,NO,NO,99,10.3,NO,NO,NO,NO,NA,900_226001108625,NA,NA,1,NA,NA
10/2/2020,440,154,masusalmon,YES,NO,129,26.3,sperm,NO,NO,NO,NA,900_226001110007,NA,NA,1,NA,NA
10/2/2020,440,NA,sculpin,NO,NO,57,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,440,NA,sculpin,NO,NO,35,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,440,NA,sculpin,NO,NO,66,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,450,155,masusalmon,NO,NO,94,8.4,NO,NO,NO,NO,NA,900_226001108689,NA,NA,1,NA,NA
10/2/2020,450,156,masusalmon,NO,NO,76,4.8,NO,NO,NO,NO,NA,900_226001108653,NA,NA,1,NA,NA
10/2/2020,450,157,masusalmon,NO,NO,87,7.3,NO,NO,NO,NO,NA,900_226001108695,NA,NA,1,NA,NA
10/2/2020,450,158,masusalmon,NO,NO,106,14,NO,NO,NO,NO,NA,900_226001108687,NA,NA,1,NA,NA
10/2/2020,450,159,masusalmon,NO,NO,118,20.8,sperm,NO,NO,NO,NA,900_226001108614,NA,NA,1,NA,NA
10/2/2020,450,160,masusalmon,NO,NO,78,5.1,NO,NO,NO,NO,NA,900_226001108612,NA,NA,1,NA,NA
10/2/2020,450,161,masusalmon,NO,NO,71,4,NO,NO,NO,NO,NA,900_226001108619,NA,NA,1,NA,NA
10/2/2020,450,162,masusalmon,NO,NO,65,2.7,NO,NO,NO,NO,NA,900_226001108666,NA,NA,1,NA,NA
10/2/2020,450,163,masusalmon,NO,NO,83,5.9,NO,NO,NO,NO,NA,900_226001108664,NA,NA,1,NA,NA
10/2/2020,450,164,masusalmon,NO,NO,88,7.1,NO,NO,NO,NO,NA,900_226001108678,NA,NA,1,NA,NA
10/2/2020,450,165,masusalmon,NO,NO,133,27.6,sperm,NO,NO,NO,NA,900_226001108661,NA,NA,1,NA,NA
10/2/2020,450,166,masusalmon,YES,NO,181,73,sperm,NO,NO,NO,NA,900_226000330548,NA,NA,1,NA,NA
10/2/2020,450,167,rainbowtrout,NO,NO,68,3.4,NO,NO,NO,NO,NA,900_226001108655,NA,NA,1,NA,NA
10/2/2020,450,NA,sculpin,NO,NO,110,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,460,168,nonspottedrainbow,YES,NO,131,28.9,NO,NO,NO,NO,NA,900_226001047395,NA,NA,1,NA,NA
10/2/2020,460,169,masusalmon,YES,NO,123,19.3,NO,NO,NO,NO,NA,900_226001047334,NA,NA,1,NA,NA
10/2/2020,460,170,masusalmon,YES,NO,122,19.5,NO,NO,NO,NO,NA,900_226001111039,NA,NA,1,NA,NA
10/2/2020,460,171,masusalmon,NO,NO,80,6.2,NO,NO,NO,NO,NA,900_226001108650,NA,NA,1,NA,NA
10/2/2020,460,172,masusalmon,NO,NO,74,4.7,NO,NO,NO,NO,NA,900_226001108685,NA,NA,1,NA,NA
10/2/2020,460,NA,sculpin,NO,NO,82,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,460,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,460,NA,sculpin,NO,NO,88,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,460,NA,sculpin,NO,NO,97,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,470,NA,sculpin,NO,NO,80,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,470,NA,sculpin,NO,NO,98,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,480,173,masusalmon,NO,NO,95,9.2,NO,NO,NO,NO,NA,900_226001108615,NA,NA,1,NA,NA
10/2/2020,480,174,masusalmon,NO,NO,78,5.3,NO,NO,NO,NO,NA,900_226001108686,NA,NA,1,NA,NA
10/2/2020,480,175,masusalmon,YES,NO,113,16,NO,NO,NO,NO,NA,900_226001111252,NA,NA,1,NA,NA
10/2/2020,480,NA,sculpin,NO,NO,62.5,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,480,NA,sculpin,NO,NO,73,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,480,NA,sculpin,NO,NO,75,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,480,NA,sculpin,NO,NO,97,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,490,176,masusalmon,NO,NO,117,16.3,NO,NO,NO,NO,NA,900_226001108628,NA,NA,1,NA,NA
10/2/2020,490,177,masusalmon,YES,NO,132,28.4,sperm,NO,NO,NO,NA,900_226001573990,NA,NA,1,NA,NA
10/2/2020,490,178,masusalmon,NO,NO,138,31.7,sperm,NO,NO,NO,NA,900_226001108670,NA,NA,1,NA,NA
10/2/2020,490,179,masusalmon,YES,NO,113,17.7,sperm,NO,NO,NO,NA,900_226001111044,NA,NA,1,NA,NA
10/2/2020,490,180,rainbowtrout,YES,NO,158,49.1,NO,NO,NO,NO,NA,900_226000493112,NA,NA,1,NA,NA
10/2/2020,490,NA,sculpin,NO,NO,105,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,490,NA,sculpin,NO,NO,82,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,490,NA,sculpin,NO,NO,91,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,500,181,masusalmon,NO,NO,79,5.4,NO,NO,NO,NO,NA,900_226001108604,NA,NA,1,NA,NA
10/2/2020,500,182,masusalmon,NO,NO,80,5.2,NO,NO,NO,NO,NA,900_226001108644,NA,NA,1,NA,NA
10/2/2020,500,NA,sculpin,NO,NO,72,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,500,NA,sculpin,NO,NO,36,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,500,NA,sculpin,NO,NO,69,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,510,183,masusalmon,NO,NO,83,6.4,NO,NO,NO,NO,NA,900_226001108613,NA,NA,1,NA,NA
10/2/2020,510,184,masusalmon,NO,NO,98,9.9,NO,NO,NO,NO,NA,900_226001108636,NA,NA,1,NA,NA
10/2/2020,510,185,rainbowtrout,NO,NO,58,2.2,NO,NO,NO,NO,NA,900_226001108658,NA,NA,1,NA,NA
10/2/2020,510,186,rainbowtrout,NO,NO,57,2.1,NO,NO,NO,NO,NA,900_226001108690,NA,NA,1,NA,NA
10/2/2020,510,NA,sculpin,NO,NO,108,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,510,NA,sculpin,NO,NO,44,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,510,NA,sculpin,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,510,NA,sculpin,NO,NO,75,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,510,NA,sculpin,NO,NO,83,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,187,masusalmon,NO,NO,92,8,NO,NO,NO,YES,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,188,masusalmon,NO,NO,112,16,NO,NO,NO,NO,NA,900_226001108641,NA,NA,1,NA,NA
10/2/2020,520,189,masusalmon,NO,NO,86,6.7,NO,NO,NO,NO,NA,900_226001108618,NA,NA,1,NA,NA
10/2/2020,520,190,masusalmon,NO,NO,63,2.9,NO,NO,NO,NO,NA,900_226001108611,NA,NA,1,NA,NA
10/2/2020,520,191,masusalmon,NO,NO,91,8.1,NO,NO,NO,NO,NA,900_226001108696,NA,NA,1,NA,NA
10/2/2020,520,192,masusalmon,NO,NO,75,4.3,NO,NO,NO,NO,NA,900_226001108610,NA,NA,1,NA,NA
10/2/2020,520,193,masusalmon,NO,NO,106,12.6,NO,NO,NO,NO,NA,900_226001108633,NA,NA,1,NA,NA
10/2/2020,520,194,masusalmon,NO,NO,85,6.3,NO,NO,NO,NO,NA,900_226001108672,NA,NA,1,NA,NA
10/2/2020,520,195,masusalmon,NO,NO,114,17.1,NO,NO,NO,NO,NA,900_226001108671,NA,NA,1,NA,NA
10/2/2020,520,196,masusalmon,YES,NO,158,45,sperm,NO,NO,NO,NA,900_226001047381,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,107,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,89,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,100,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,118,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,520,NA,sculpin,NO,NO,93,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,197,masusalmon,NO,NO,103,11.3,NO,NO,NO,NO,NA,900_226001108616,NA,NA,1,NA,NA
10/2/2020,530,198,masusalmon,NO,NO,86,6.7,NO,NO,NO,NO,NA,900_226001108654,NA,NA,1,NA,NA
10/2/2020,530,199,masusalmon,NO,NO,105,13,sperm,NO,NO,NO,NA,900_226001108642,NA,NA,1,NA,NA
10/2/2020,530,200,masusalmon,NO,NO,73,4.1,NO,NO,NO,NO,NA,900_226001108659,NA,NA,1,NA,NA
10/2/2020,530,201,masusalmon,NO,NO,123,20.3,NO,NO,NO,NO,NA,900_226001108663,NA,NA,1,NA,NA
10/2/2020,530,202,masusalmon,NO,NO,99,10,NO,NO,NO,NO,NA,900_226001108601,NA,NA,1,NA,NA
10/2/2020,530,203,masusalmon,NO,NO,132,28,sperm,NO,NO,NO,NA,900_226001108668,NA,NA,1,NA,NA
10/2/2020,530,204,rainbowtrout,YES,NO,277,185.9,NO,NO,NO,NO,NA,900_226000330508,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,70,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,29,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,83,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,61,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,73,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,sculpin,NO,NO,92,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,530,NA,lamprey,NO,NO,102,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,540,205,masusalmon,NO,NO,90,8.2,NO,NO,NO,NO,NA,900_226001108606,NA,NA,1,NA,NA
10/2/2020,540,206,masusalmon,NO,NO,85,6.7,NO,NO,NO,NO,NA,900_226001108667,NA,NA,1,NA,NA
10/2/2020,540,207,masusalmon,NO,NO,138,30.2,sperm,NO,NO,NO,NA,900_226001108630,NA,NA,1,NA,NA
10/2/2020,540,208,masusalmon,NO,NO,127,26.6,sperm,NO,NO,NO,NA,900_226001108617,NA,NA,1,NA,NA
10/2/2020,540,209,masusalmon,NO,NO,157,50,sperm,NO,NO,NO,NA,900_226001108607,NA,NA,1,NA,NA
10/2/2020,540,210,masusalmon,YES,NO,111,14.3,NO,NO,NO,NO,NA,900_226001047356,NA,NA,1,NA,NA
10/2/2020,540,211,masusalmon,YES,NO,114,16.6,NO,NO,NO,NO,NA,900_226001047373,NA,NA,1,NA,NA
10/3/2020,540,NA,sculpin,NO,NO,62,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/4/2020,540,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/5/2020,540,NA,sculpin,NO,NO,117,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/6/2020,540,NA,sculpin,NO,NO,81,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,540,NA,sculpin,NO,NO,83,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,540,212,masusalmon,YES,NO,158,53.3,sperm,NO,NO,NO,NA,900_226001110036,NA,NA,1,NA,NA
10/2/2020,550,213,masusalmon,NO,NO,128,25.5,NO,NO,NO,NO,NA,900_226001108605,NA,NA,1,NA,NA
10/3/2020,550,NA,sculpin,NO,NO,110,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/4/2020,550,NA,sculpin,NO,NO,110,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,560,214,masusalmon,NO,NO,77,4.6,NO,NO,NO,NO,NA,900_226001108697,NA,NA,1,NA,NA
10/2/2020,560,215,masusalmon,NO,NO,74,4.5,NO,NO,NO,NO,NA,900_226001108699,NA,NA,1,NA,NA
10/2/2020,560,216,masusalmon,YES,NO,117,19.5,sperm,NO,NO,NO,NA,900_226001111066,NA,NA,1,NA,NA
10/2/2020,560,NA,sculpin,NO,NO,84,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,570,NA,sculpin,NO,NO,67,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/2/2020,580,217,masusalmon,NO,NO,95,8.5,NO,NO,NO,NO,NA,900_226001108608,NA,NA,1,NA,NA
10/2/2020,580,218,masusalmon,NO,NO,84,6,NO,NO,NO,NO,NA,900_226001108680,NA,NA,1,NA,NA
